Nivel y Ciclo;Rama de la enseñanza;Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Total Centros;Ambos Sexos;41.556
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Total Centros;Mujeres;29.328
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Total Centros;Hombres;12.228
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros propios;Ambos Sexos;38.379
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros propios;Mujeres;27.118
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros propios;Hombres;11.261
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros adscritos;Ambos Sexos;3.177
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros adscritos;Mujeres;2.210
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros adscritos;Hombres;967
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Total Centros;Ambos Sexos;31.084
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Total Centros;Mujeres;22.481
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Total Centros;Hombres;8.603
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros propios;Ambos Sexos;27.907
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros propios;Mujeres;20.271
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros propios;Hombres;7.636
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros adscritos;Ambos Sexos;3.177
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros adscritos;Mujeres;2.210
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros adscritos;Hombres;967
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Total Centros;Ambos Sexos;10.472
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Total Centros;Mujeres;6.847
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Total Centros;Hombres;3.625
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros propios;Ambos Sexos;10.472
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros propios;Mujeres;6.847
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros propios;Hombres;3.625
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de Grado;Ciencias;Total Universidades;Total Centros;Ambos Sexos;11.861
Matrícula de Grado;Ciencias;Total Universidades;Total Centros;Mujeres;6.215
Matrícula de Grado;Ciencias;Total Universidades;Total Centros;Hombres;5.646
Matrícula de Grado;Ciencias;Total Universidades;Centros propios;Ambos Sexos;11.861
Matrícula de Grado;Ciencias;Total Universidades;Centros propios;Mujeres;6.215
Matrícula de Grado;Ciencias;Total Universidades;Centros propios;Hombres;5.646
Matrícula de Grado;Ciencias;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Ciencias;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de Grado;Ciencias;Total Universidades;Centros adscritos;Hombres;.
Matrícula de Grado;Ciencias;Universidades públicas;Total Centros;Ambos Sexos;11.427
Matrícula de Grado;Ciencias;Universidades públicas;Total Centros;Mujeres;5.956
Matrícula de Grado;Ciencias;Universidades públicas;Total Centros;Hombres;5.471
Matrícula de Grado;Ciencias;Universidades públicas;Centros propios;Ambos Sexos;11.427
Matrícula de Grado;Ciencias;Universidades públicas;Centros propios;Mujeres;5.956
Matrícula de Grado;Ciencias;Universidades públicas;Centros propios;Hombres;5.471
Matrícula de Grado;Ciencias;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Ciencias;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de Grado;Ciencias;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de Grado;Ciencias;Universidades privadas;Total Centros;Ambos Sexos;434
Matrícula de Grado;Ciencias;Universidades privadas;Total Centros;Mujeres;259
Matrícula de Grado;Ciencias;Universidades privadas;Total Centros;Hombres;175
Matrícula de Grado;Ciencias;Universidades privadas;Centros propios;Ambos Sexos;434
Matrícula de Grado;Ciencias;Universidades privadas;Centros propios;Mujeres;259
Matrícula de Grado;Ciencias;Universidades privadas;Centros propios;Hombres;175
Matrícula de Grado;Ciencias;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de Grado;Ciencias;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de Grado;Ciencias;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Total Centros;Ambos Sexos;1.192.540
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Total Centros;Mujeres;642.991
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Total Centros;Hombres;549.549
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros propios;Ambos Sexos;1.142.807
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros propios;Mujeres;610.642
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros propios;Hombres;532.165
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros adscritos;Ambos Sexos;49.733
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros adscritos;Mujeres;32.349
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros adscritos;Hombres;17.384
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Total Centros;Ambos Sexos;1.076.230
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Total Centros;Mujeres;580.789
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Total Centros;Hombres;495.441
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros propios;Ambos Sexos;1.026.497
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros propios;Mujeres;548.440
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros propios;Hombres;478.057
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros adscritos;Ambos Sexos;49.733
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros adscritos;Mujeres;32.349
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros adscritos;Hombres;17.384
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Total Centros;Ambos Sexos;116.310
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Total Centros;Mujeres;62.202
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Total Centros;Hombres;54.108
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros propios;Ambos Sexos;116.310
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros propios;Mujeres;62.202
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros propios;Hombres;54.108
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Ambos Sexos;610.186
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Mujeres;381.194
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Hombres;228.992
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Ambos Sexos;575.041
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Mujeres;357.696
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Hombres;217.345
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Ambos Sexos;35.145
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Mujeres;23.498
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Hombres;11.647
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Ambos Sexos;543.046
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Mujeres;340.705
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Hombres;202.341
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Ambos Sexos;507.901
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Mujeres;317.207
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Hombres;190.694
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Ambos Sexos;35.145
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Mujeres;23.498
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Hombres;11.647
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Ambos Sexos;67.140
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Mujeres;40.489
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Hombres;26.651
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Ambos Sexos;67.140
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Mujeres;40.489
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Hombres;26.651
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Ambos Sexos;308.029
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Mujeres;83.160
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Hombres;224.869
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Ambos Sexos;303.270
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Mujeres;82.246
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Hombres;221.024
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Ambos Sexos;4.759
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Mujeres;914
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Hombres;3.845
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Ambos Sexos;282.200
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Mujeres;76.576
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Hombres;205.624
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Ambos Sexos;277.441
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Mujeres;75.662
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Hombres;201.779
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Ambos Sexos;4.759
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Mujeres;914
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Hombres;3.845
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Ambos Sexos;25.829
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Mujeres;6.584
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Hombres;19.245
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Ambos Sexos;25.829
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Mujeres;6.584
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Hombres;19.245
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Total Centros;Ambos Sexos;97.760
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Total Centros;Mujeres;61.028
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Total Centros;Hombres;36.732
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros propios;Ambos Sexos;96.996
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros propios;Mujeres;60.486
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros propios;Hombres;36.510
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros adscritos;Ambos Sexos;764
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros adscritos;Mujeres;542
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros adscritos;Hombres;222
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Total Centros;Ambos Sexos;93.156
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Total Centros;Mujeres;58.106
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Total Centros;Hombres;35.050
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros propios;Ambos Sexos;92.392
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros propios;Mujeres;57.564
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros propios;Hombres;34.828
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros adscritos;Ambos Sexos;764
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros adscritos;Mujeres;542
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros adscritos;Hombres;222
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Total Centros;Ambos Sexos;4.604
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Total Centros;Mujeres;2.922
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Total Centros;Hombres;1.682
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros propios;Ambos Sexos;4.604
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros propios;Mujeres;2.922
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros propios;Hombres;1.682
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Total Centros;Ambos Sexos;105.224
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Total Centros;Mujeres;76.643
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Total Centros;Hombres;28.581
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros propios;Ambos Sexos;96.159
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros propios;Mujeres;69.248
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros propios;Hombres;26.911
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros adscritos;Ambos Sexos;9.065
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros adscritos;Mujeres;7.395
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros adscritos;Hombres;1.670
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Total Centros;Ambos Sexos;89.143
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Total Centros;Mujeres;66.120
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Total Centros;Hombres;23.023
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros propios;Ambos Sexos;80.078
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros propios;Mujeres;58.725
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros propios;Hombres;21.353
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Ambos Sexos;9.065
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Mujeres;7.395
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Hombres;1.670
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Total Centros;Ambos Sexos;16.081
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Total Centros;Mujeres;10.523
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Total Centros;Hombres;5.558
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros propios;Ambos Sexos;16.081
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros propios;Mujeres;10.523
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros propios;Hombres;5.558
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Total Centros;Ambos Sexos;71.341
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Total Centros;Mujeres;40.966
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Total Centros;Hombres;30.375
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros propios;Ambos Sexos;71.341
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros propios;Mujeres;40.966
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros propios;Hombres;30.375
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Total Centros;Ambos Sexos;68.685
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Total Centros;Mujeres;39.282
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Total Centros;Hombres;29.403
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros propios;Ambos Sexos;68.685
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros propios;Mujeres;39.282
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros propios;Hombres;29.403
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Total Centros;Ambos Sexos;2.656
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Total Centros;Mujeres;1.684
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Total Centros;Hombres;972
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros propios;Ambos Sexos;2.656
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros propios;Mujeres;1.684
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros propios;Hombres;972
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Total Centros;Ambos Sexos;477.993
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Total Centros;Mujeres;254.106
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Total Centros;Hombres;223.887
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros propios;Ambos Sexos;437.930
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros propios;Mujeres;226.736
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros propios;Hombres;211.194
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros adscritos;Ambos Sexos;40.063
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros adscritos;Mujeres;27.370
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros adscritos;Hombres;12.693
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Total Centros;Ambos Sexos;432.799
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Total Centros;Mujeres;229.266
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Total Centros;Hombres;203.533
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros propios;Ambos Sexos;392.736
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros propios;Mujeres;201.896
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros propios;Hombres;190.840
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros adscritos;Ambos Sexos;40.063
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros adscritos;Mujeres;27.370
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros adscritos;Hombres;12.693
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Total Centros;Ambos Sexos;45.194
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Total Centros;Mujeres;24.840
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Total Centros;Hombres;20.354
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros propios;Ambos Sexos;45.194
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros propios;Mujeres;24.840
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros propios;Hombres;20.354
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Ambos Sexos;258.240
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Mujeres;174.698
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Hombres;83.542
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Ambos Sexos;232.001
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Mujeres;155.637
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Hombres;76.364
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Ambos Sexos;26.239
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Mujeres;19.061
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Hombres;7.178
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Ambos Sexos;234.751
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Mujeres;159.027
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Hombres;75.724
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Ambos Sexos;208.512
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Mujeres;139.966
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Hombres;68.546
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Ambos Sexos;26.239
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Mujeres;19.061
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Hombres;7.178
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Ambos Sexos;23.489
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Mujeres;15.671
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Hombres;7.818
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Ambos Sexos;23.489
