Nivel y Ciclo;Grupo de edad;Tipo de universidad;Tipo de centro;Sexo;Total
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;651.681
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Mujeres;350.699
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Hombres;300.982
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;9.265
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Mujeres;4.689
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Hombres;4.576
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;597.867
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Mujeres;323.217
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Hombres;274.650
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;588.602
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Mujeres;318.528
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Hombres;270.074
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;9.265
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;4.689
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;4.576
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;63.079
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Mujeres;32.171
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Hombres;30.908
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;63.079
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Mujeres;32.171
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Hombres;30.908
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;259.221
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;148.766
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;110.455
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;254.233
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;146.090
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;108.143
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;4.988
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;2.676
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;2.312
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;235.955
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;135.740
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;100.215
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;230.967
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;133.064
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;97.903
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;4.988
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;2.676
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;2.312
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;23.266
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;13.026
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;10.240
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;23.266
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;13.026
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;10.240
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Total Centros;Ambos Sexos;215.035
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Total Centros;Mujeres;117.946
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Total Centros;Hombres;97.089
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros propios;Ambos Sexos;211.862
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros propios;Mujeres;116.404
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros propios;Hombres;95.458
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;3.173
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros adscritos;Mujeres;1.542
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros adscritos;Hombres;1.631
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;194.567
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Total Centros;Mujeres;107.935
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Total Centros;Hombres;86.632
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;191.394
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros propios;Mujeres;106.393
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros propios;Hombres;85.001
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;3.173
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros adscritos;Mujeres;1.542
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros adscritos;Hombres;1.631
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;20.468
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Total Centros;Mujeres;10.011
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Total Centros;Hombres;10.457
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;20.468
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros propios;Mujeres;10.011
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros propios;Hombres;10.457
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;85.439
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;42.023
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;43.416
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;84.726
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;41.739
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;42.987
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;713
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;284
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;429
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;78.298
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;38.728
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;39.570
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;77.585
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;38.444
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;39.141
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;713
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;284
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;429
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;7.141
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;3.295
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;3.846
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;7.141
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;3.295
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;3.846
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;101.251
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Mujeres;46.653
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Hombres;54.598
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;100.860
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Mujeres;46.466
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Hombres;54.394
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;391
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;187
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Hombres;204
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;89.047
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Mujeres;40.814
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Hombres;48.233
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;88.656
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Mujeres;40.627
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Hombres;48.029
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;391
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;187
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;204
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;12.204
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Mujeres;5.839
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Hombres;6.365
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;12.204
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Mujeres;5.839
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Hombres;6.365
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;53.601
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Mujeres;33.497
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Hombres;20.104
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;53.196
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Mujeres;33.207
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Hombres;19.989
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;405
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Mujeres;290
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Hombres;115
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;45.564
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Mujeres;28.306
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Hombres;17.258
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;45.159
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Mujeres;28.016
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Hombres;17.143
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;405
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;290
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;115
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;8.037
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Mujeres;5.191
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Hombres;2.846
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;8.037
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Mujeres;5.191
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Hombres;2.846
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;2.429
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;1.858
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;571
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;2.389
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;1.820
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;569
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;2.115
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;1.639
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;476
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;2.075
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;1.601
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;474
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;314
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;219
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;314
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;219
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Ambos Sexos;17.150
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Mujeres;11.452
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Hombres;5.698
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Ambos Sexos;16.922
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Mujeres;11.292
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Hombres;5.630
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;228
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Mujeres;160
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;15.432
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Mujeres;10.323
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Hombres;5.109
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;15.204
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Mujeres;10.163
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Hombres;5.041
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;228
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Mujeres;160
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;1.718
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Mujeres;1.129
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Hombres;589
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;1.718
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Mujeres;1.129
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Hombres;589
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;12.890
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;8.074
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;4.816
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;12.824
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;8.032
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;4.792
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;11.107
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;6.847
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;4.260
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;11.041
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;6.805
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;4.236
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;1.783
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;1.227
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;556
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;1.783
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;1.227
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;556
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;21.132
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Mujeres;12.113
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Hombres;9.019
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;21.061
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Mujeres;12.063
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Hombres;8.998
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;..
