Nivel y Ciclo;Grupo de edad;Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;1.897
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;1.710
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;19.499
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Mujeres;9.229
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Hombres;10.270
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;19.499
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Mujeres;9.229
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Hombres;10.270
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;247
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;135
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;112
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;245
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;135
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;110
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;237
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;131
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;106
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;235
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;131
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;104
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Total Centros;Ambos Sexos;109.938
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Total Centros;Mujeres;57.400
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Total Centros;Hombres;52.538
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros propios;Ambos Sexos;107.949
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros propios;Mujeres;56.331
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros propios;Hombres;51.618
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;1.989
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros adscritos;Mujeres;1.069
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros adscritos;Hombres;920
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;102.929
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Total Centros;Mujeres;53.849
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Total Centros;Hombres;49.080
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;100.940
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros propios;Mujeres;52.780
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros propios;Hombres;48.160
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;1.989
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros adscritos;Mujeres;1.069
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros adscritos;Hombres;920
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;7.009
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Total Centros;Mujeres;3.551
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Total Centros;Hombres;3.458
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;7.009
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros propios;Mujeres;3.551
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros propios;Hombres;3.458
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;57.588
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;26.782
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;30.806
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;56.787
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;26.378
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;30.409
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;801
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;404
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;397
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;53.165
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;24.649
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;28.516
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;52.364
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;24.245
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;28.119
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;801
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;404
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;397
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;4.423
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;2.133
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;2.290
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;4.423
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;2.133
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;2.290
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;59.012
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Mujeres;26.439
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Hombres;32.573
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;58.197
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Mujeres;26.015
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Hombres;32.182
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;815
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;424
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Hombres;391
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;50.955
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Mujeres;22.898
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Hombres;28.057
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;50.140
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Mujeres;22.474
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Hombres;27.666
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;815
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;424
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;391
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;8.057
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Mujeres;3.541
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Hombres;4.516
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;8.057
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Mujeres;3.541
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Hombres;4.516
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;46.300
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Mujeres;18.445
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Hombres;27.855
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;44.598
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Mujeres;17.588
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Hombres;27.010
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;1.702
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Mujeres;857
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Hombres;845
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;42.915
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Mujeres;17.317
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Hombres;25.598
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;41.213
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Mujeres;16.460
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Hombres;24.753
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;1.702
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;857
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Hombres;845
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;3.385
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Mujeres;1.128
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Hombres;2.257
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;3.385
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Mujeres;1.128
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Hombres;2.257
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Total Centros;Ambos Sexos;13.784
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Total Centros;Mujeres;5.817
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Total Centros;Hombres;7.967
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros propios;Ambos Sexos;13.282
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros propios;Mujeres;5.568
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros propios;Hombres;7.714
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;502
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros adscritos;Mujeres;249
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros adscritos;Hombres;253
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;13.324
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Total Centros;Mujeres;5.629
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Total Centros;Hombres;7.695
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;12.822
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros propios;Mujeres;5.380
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros propios;Hombres;7.442
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;502
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros adscritos;Mujeres;249
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros adscritos;Hombres;253
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;460
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Total Centros;Mujeres;188
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Total Centros;Hombres;272
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;460
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros propios;Mujeres;188
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros propios;Hombres;272
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;16.545
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;6.424
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Hombres;10.121
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;16.010
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;6.157
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Hombres;9.853
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;535
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;267
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;268
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;15.778
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;6.148
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;9.630
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;15.243
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;5.881
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;9.362
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;535
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;267
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;268
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;767
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;276
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;491
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;767
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;276
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;491
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;15.964
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Mujeres;6.200
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Hombres;9.764
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;15.299
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Mujeres;5.859
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Hombres;9.440
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;665
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;341
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Hombres;324
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;13.806
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Mujeres;5.536
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Hombres;8.270
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;13.141
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Mujeres;5.195
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Hombres;7.946
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;665
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;341
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;324
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;2.158
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Mujeres;664
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Hombres;1.494
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;2.158
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Mujeres;664
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Hombres;1.494
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;164.115
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Mujeres;82.673
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Hombres;81.442
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;162.504
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Mujeres;81.866
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Hombres;80.638
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;1.611
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Mujeres;807
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Hombres;804
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;151.393
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Mujeres;76.942
