Nivel y Ciclo;Grupo de edad;Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;21.890
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;12.515
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;87.097
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Mujeres;49.496
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Hombres;37.601
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;87.097
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Mujeres;49.496
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Hombres;37.601
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;248.141
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;147.574
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;100.567
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;236.045
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;139.374
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;96.671
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;12.096
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;8.200
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;3.896
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;228.368
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;135.523
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;92.845
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;216.272
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;127.323
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;88.949
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;12.096
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;8.200
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;3.896
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;19.773
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;12.051
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;7.722
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;19.773
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;12.051
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;7.722
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Ambos Sexos;326.577
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Mujeres;176.492
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Hombres;150.085
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Ambos Sexos;314.524
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Mujeres;169.217
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Hombres;145.307
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;12.053
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Mujeres;7.275
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Hombres;4.778
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;297.627
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Mujeres;161.222
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Hombres;136.405
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;285.574
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Mujeres;153.947
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Hombres;131.627
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;12.053
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Mujeres;7.275
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Hombres;4.778
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;28.950
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Mujeres;15.270
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Hombres;13.680
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;28.950
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Mujeres;15.270
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Hombres;13.680
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;150.273
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;74.476
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;75.797
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;145.045
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;71.336
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;73.709
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;5.228
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;3.140
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;2.088
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;136.306
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;66.817
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;69.489
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;131.078
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;63.677
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;67.401
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;5.228
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;3.140
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;2.088
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;13.967
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;7.659
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;6.308
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;13.967
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;7.659
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;6.308
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;162.937
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Mujeres;82.093
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Hombres;80.844
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;157.909
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Mujeres;78.818
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Hombres;79.091
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;5.028
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;3.275
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Hombres;1.753
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;138.530
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Mujeres;67.577
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Hombres;70.953
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;133.502
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Mujeres;64.302
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Hombres;69.200
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;5.028
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;3.275
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;1.753
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;24.407
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Mujeres;14.516
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Hombres;9.891
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;24.407
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Mujeres;14.516
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Hombres;9.891
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;327.770
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Mujeres;174.311
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Hombres;153.459
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;300.872
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Mujeres;156.261
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Hombres;144.611
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;26.898
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Mujeres;18.050
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Hombres;8.848
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;297.444
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Mujeres;156.103
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Hombres;141.341
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;270.546
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Mujeres;138.053
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Hombres;132.493
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;26.898
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;18.050
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Hombres;8.848
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;30.326
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Mujeres;18.208
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Hombres;12.118
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;30.326
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Mujeres;18.208
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Hombres;12.118
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;88.271
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;54.184
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Hombres;34.087
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;79.328
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;47.686
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Hombres;31.642
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;8.943
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;6.498
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;2.445
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;82.283
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;49.907
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;32.376
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;73.340
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;43.409
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;29.931
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;8.943
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;6.498
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;2.445
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;5.988
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;4.277
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;1.711
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;5.988
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;4.277
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;1.711
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Total Centros;Ambos Sexos;111.730
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Total Centros;Mujeres;56.912
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Total Centros;Hombres;54.818
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros propios;Ambos Sexos;102.901
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros propios;Mujeres;51.274
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros propios;Hombres;51.627
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;8.829
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros adscritos;Mujeres;5.638
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Total Universidades;Centros adscritos;Hombres;3.191
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;103.715
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Total Centros;Mujeres;52.327
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Total Centros;Hombres;51.388
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;94.886
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros propios;Mujeres;46.689
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros propios;Hombres;48.197
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;8.829
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros adscritos;Mujeres;5.638
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades públicas;Centros adscritos;Hombres;3.191
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;8.015
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Total Centros;Mujeres;4.585
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Total Centros;Hombres;3.430
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;8.015
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros propios;Mujeres;4.585
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros propios;Hombres;3.430
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;De 21 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;66.322
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;31.402
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Hombres;34.920
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;61.793
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;28.552
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Hombres;33.241
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;4.529
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;2.850
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;1.679
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;60.056
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;27.896
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;32.160
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;55.527
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;25.046
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;30.481
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;4.529
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;2.850
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;1.679
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;6.266
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;3.506
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;2.760
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;6.266
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;3.506
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;2.760
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;61.447
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Mujeres;31.813
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Hombres;29.634
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;56.850
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Mujeres;28.749
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Hombres;28.101
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;4.597
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;3.064
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Hombres;1.533
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;51.390
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Mujeres;25.973
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Hombres;25.417
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;46.793
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Mujeres;22.909
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Hombres;23.884
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;4.597
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;3.064
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;1.533
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;10.057
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Mujeres;5.840
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Hombres;4.217
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;10.057
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Mujeres;5.840
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Hombres;4.217
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;514.516
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Mujeres;277.540
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Hombres;236.976
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;507.358
