Nivel y Ciclo;Grupo de edad;Tipo de universidad;Tipo de centro;Sexo;Total
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;744.319
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Mujeres;404.542
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Hombres;339.777
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;7.887
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Mujeres;4.216
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Hombres;3.671
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;674.441
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Mujeres;368.586
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Hombres;305.855
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;666.554
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Mujeres;364.370
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Hombres;302.184
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;7.887
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;4.216
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;3.671
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;77.765
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Mujeres;40.172
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Hombres;37.593
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;77.765
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Mujeres;40.172
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Hombres;37.593
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;310.856
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;180.451
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;130.405
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;306.337
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;177.920
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;128.417
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;4.519
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;2.531
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;1.988
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;277.755
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;162.086
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;115.669
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;273.236
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;159.555
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;113.681
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;4.519
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;2.531
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;1.988
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;33.101
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;18.365
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;14.736
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;33.101
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;18.365
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;14.736
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Total Centros;Ambos Sexos;226.363
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Total Centros;Mujeres;125.322
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Total Centros;Hombres;101.041
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros propios;Ambos Sexos;223.896
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros propios;Mujeres;124.037
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros propios;Hombres;99.859
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;2.467
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros adscritos;Mujeres;1.285
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros adscritos;Hombres;1.182
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;203.512
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Total Centros;Mujeres;113.973
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Total Centros;Hombres;89.539
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;201.045
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros propios;Mujeres;112.688
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros propios;Hombres;88.357
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;2.467
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros adscritos;Mujeres;1.285
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros adscritos;Hombres;1.182
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;22.851
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Total Centros;Mujeres;11.349
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Total Centros;Hombres;11.502
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;22.851
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros propios;Mujeres;11.349
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros propios;Hombres;11.502
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;97.567
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;48.110
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;49.457
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;96.999
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;47.876
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;49.123
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;568
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;234
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;334
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;89.286
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;44.256
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;45.030
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;88.718
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;44.022
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;44.696
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;568
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;234
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;334
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;8.281
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;3.854
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;4.427
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;8.281
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;3.854
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;4.427
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;117.420
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Mujeres;54.875
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Hombres;62.545
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;117.087
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Mujeres;54.709
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Hombres;62.378
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;333
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;166
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Hombres;167
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;103.888
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Mujeres;48.271
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Hombres;55.617
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;103.555
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Mujeres;48.105
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Hombres;55.450
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;333
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;166
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;167
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;13.532
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Mujeres;6.604
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Hombres;6.928
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;13.532
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Mujeres;6.604
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Hombres;6.928
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;55.687
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Mujeres;34.693
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Hombres;20.994
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;55.357
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Mujeres;34.434
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Hombres;20.923
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;330
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Mujeres;259
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;47.403
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Mujeres;29.510
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Hombres;17.893
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;47.073
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Mujeres;29.251
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Hombres;17.822
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;330
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;259
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;8.284
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Mujeres;5.183
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Hombres;3.101
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;8.284
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Mujeres;5.183
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Hombres;3.101
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;2.183
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;1.703
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;480
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;2.151
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;1.675
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;476
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;1.973
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;1.554
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;419
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;1.941
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;1.526
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;415
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;210
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;149
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;210
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;149
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Ambos Sexos;16.237
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Mujeres;10.852
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Hombres;5.385
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Ambos Sexos;16.062
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Mujeres;10.708
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Hombres;5.354
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;175
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Mujeres;144
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;14.476
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Mujeres;9.742
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Hombres;4.734
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;14.301
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Mujeres;9.598
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Hombres;4.703
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;175
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Mujeres;144
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;1.761
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Mujeres;1.110
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Hombres;651
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;1.761
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Mujeres;1.110
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Hombres;651
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;14.256
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;8.883
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;5.373
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;14.192
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;8.837
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;5.355
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;12.343
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;7.583
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;4.760
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;12.279
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;7.537
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;4.742
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;1.913
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;1.300
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;613
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;1.913
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;1.300
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;613
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;23.011
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Mujeres;13.255
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Hombres;9.756
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;22.952
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Mujeres;13.214
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Hombres;9.738
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;..
