Nivel y Ciclo;Grupo de edad;Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;4.788
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;3.908
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;35.952
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Mujeres;17.469
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Total Centros;Hombres;18.483
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;35.952
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Mujeres;17.469
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros propios;Hombres;18.483
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;32.946
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;18.894
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;14.052
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;31.933
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;18.288
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;13.645
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;1.013
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;606
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;407
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;31.588
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;18.175
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;13.413
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;30.575
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;17.569
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;13.006
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;1.013
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;606
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;407
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;1.358
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;719
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;639
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;1.358
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;719
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;639
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Total Centros;Ambos Sexos;196.884
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Total Centros;Mujeres;104.985
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Total Centros;Hombres;91.899
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros propios;Ambos Sexos;192.598
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros propios;Mujeres;102.629
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros propios;Hombres;89.969
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;4.286
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros adscritos;Mujeres;2.356
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Total Universidades;Centros adscritos;Hombres;1.930
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;181.790
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Total Centros;Mujeres;97.121
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Total Centros;Hombres;84.669
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;177.504
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros propios;Mujeres;94.765
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros propios;Hombres;82.739
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;4.286
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros adscritos;Mujeres;2.356
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades públicas;Centros adscritos;Hombres;1.930
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;15.094
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Total Centros;Mujeres;7.864
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Total Centros;Hombres;7.230
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;15.094
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros propios;Mujeres;7.864
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros propios;Hombres;7.230
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;De 22 a 25 años;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;88.147
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;41.607
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;46.540
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;86.382
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;40.692
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;45.690
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;1.765
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;915
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;850
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;81.105
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;38.283
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;42.822
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;79.340
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;37.368
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;41.972
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;1.765
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;915
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;850
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;7.042
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;3.324
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;3.718
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;7.042
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;3.324
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;3.718
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;88.929
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Mujeres;41.484
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Total Centros;Hombres;47.445
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;87.297
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Mujeres;40.573
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros propios;Hombres;46.724
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;1.632
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;911
Matrícula de 1º y 2º Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Hombres;721
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;76.471
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Mujeres;35.922
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Total Centros;Hombres;40.549
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;74.839
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Mujeres;35.011
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros propios;Hombres;39.828
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;1.632
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;911
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;721
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;12.458
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Mujeres;5.562
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Total Centros;Hombres;6.896
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;12.458
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Mujeres;5.562
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros propios;Hombres;6.896
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;102.269
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Mujeres;44.846
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Total Centros;Hombres;57.423
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;97.310
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Mujeres;42.092
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros propios;Hombres;55.218
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;4.959
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Mujeres;2.754
1º y 2º ciclo. Ciclo Corto;Todas las edades;Total Universidades;Centros adscritos;Hombres;2.205
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;94.750
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Mujeres;41.846
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Total Centros;Hombres;52.904
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;89.791
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Mujeres;39.092
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros propios;Hombres;50.699
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;4.959
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;2.754
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades públicas;Centros adscritos;Hombres;2.205
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;7.519
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Mujeres;3.000
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Total Centros;Hombres;4.519
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;7.519
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Mujeres;3.000
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros propios;Hombres;4.519
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Todas las edades;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;5.482
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;2.887
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Total Centros;Hombres;2.595
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;5.133
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;2.666
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros propios;Hombres;2.467
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;349
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;221
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;128
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;5.195
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;2.695
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;2.500
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;4.846
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;2.474
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;2.372
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;349
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;221
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;128
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;287
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;192
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;95
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;287
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;192
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;95
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Total Centros;Ambos Sexos;38.340
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Total Centros;Mujeres;17.290
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Total Centros;Hombres;21.050
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros propios;Ambos Sexos;36.473
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros propios;Mujeres;16.259
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros propios;Hombres;20.214
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;1.867
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros adscritos;Mujeres;1.031
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Total Universidades;Centros adscritos;Hombres;836
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;36.706
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Total Centros;Mujeres;16.475
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Total Centros;Hombres;20.231
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;34.839
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros propios;Mujeres;15.444
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros propios;Hombres;19.395
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;1.867
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros adscritos;Mujeres;1.031
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades públicas;Centros adscritos;Hombres;836
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;1.634
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Total Centros;Mujeres;815
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Total Centros;Hombres;819
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;1.634
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros propios;Mujeres;815
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros propios;Hombres;819
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;De 22 a 25 años;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;30.822
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;12.695
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Total Centros;Hombres;18.127
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;29.469
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;11.979
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros propios;Hombres;17.490
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;1.353
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;716
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;637
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;29.040
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;12.012
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;17.028
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;27.687
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;11.296
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;16.391
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;1.353
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;716
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;637
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;1.782
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;683
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;1.099
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;1.782
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;683
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;1.099
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;27.625
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Mujeres;11.974
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Total Centros;Hombres;15.651
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;26.235
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Mujeres;11.188
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros propios;Hombres;15.047
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;1.390
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;786
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Total Universidades;Centros adscritos;Hombres;604
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;23.809
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Mujeres;10.664
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Total Centros;Hombres;13.145
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;22.419
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Mujeres;9.878
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros propios;Hombres;12.541
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;1.390
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;786
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;604
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;3.816
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Mujeres;1.310
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Total Centros;Hombres;2.506
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;3.816
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Mujeres;1.310
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros propios;Hombres;2.506
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;274.789
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Mujeres;143.833
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Total Centros;Hombres;130.956
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;271.587
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Mujeres;142.225
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Hombres;129.362
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;3.202
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Mujeres;1.608
1º y 2º ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Hombres;1.594
