Nivel y Ciclo;Grupo de edad;Tipo de universidad;Tipo de centro;Sexo;Total
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Mujeres;209.777
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros propios;Hombres;183.918
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;5.240
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Mujeres;2.627
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Total Universidades;Centros adscritos;Hombres;2.613
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;364.169
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Mujeres;195.475
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Hombres;168.694
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;358.929
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Mujeres;192.848
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Hombres;166.081
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;5.240
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;2.627
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;2.613
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;34.766
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Mujeres;16.929
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Hombres;17.837
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;34.766
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Mujeres;16.929
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Hombres;17.837
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;83.935
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;49.491
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;34.444
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;82.169
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;48.508
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;33.661
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;1.766
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;983
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;783
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;78.280
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;46.399
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;31.881
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;76.514
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;45.416
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;31.098
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;1.766
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;983
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;783
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;5.655
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;3.092
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;2.563
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;5.655
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;3.092
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;2.563
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Total Centros;Ambos Sexos;181.822
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Total Centros;Mujeres;99.266
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Total Centros;Hombres;82.556
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros propios;Ambos Sexos;179.164
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros propios;Mujeres;97.970
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros propios;Hombres;81.194
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;2.658
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros adscritos;Mujeres;1.296
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Total Universidades;Centros adscritos;Hombres;1.362
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;165.839
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Total Centros;Mujeres;91.329
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Total Centros;Hombres;74.510
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;163.181
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros propios;Mujeres;90.033
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros propios;Hombres;73.148
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;2.658
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros adscritos;Mujeres;1.296
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades públicas;Centros adscritos;Hombres;1.362
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;15.983
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Total Centros;Mujeres;7.937
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Total Centros;Hombres;8.046
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;15.983
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros propios;Mujeres;7.937
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros propios;Hombres;8.046
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;De 21 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;63.551
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;31.280
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;32.271
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;63.038
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;31.073
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;31.965
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;513
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;207
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;306
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;58.572
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;29.094
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;29.478
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;58.059
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;28.887
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;29.172
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;513
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;207
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;306
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;4.979
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;2.186
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;2.793
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;4.979
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;2.186
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;2.793
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;69.627
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Mujeres;32.367
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Hombres;37.260
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;69.324
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Mujeres;32.226
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Hombres;37.098
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;303
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;141
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Hombres;162
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;61.478
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Mujeres;28.653
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Hombres;32.825
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;61.175
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Mujeres;28.512
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Hombres;32.663
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;303
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;141
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;162
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;8.149
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Mujeres;3.714
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Hombres;4.435
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;8.149
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Mujeres;3.714
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Hombres;4.435
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;40.346
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Mujeres;24.941
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Hombres;15.405
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;39.957
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Mujeres;24.648
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Hombres;15.309
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;389
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Mujeres;293
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;33.557
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Mujeres;20.355
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Hombres;13.202
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;33.168
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Mujeres;20.062
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Hombres;13.106
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;389
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;293
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;6.789
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Mujeres;4.586
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Hombres;2.203
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;6.789
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Mujeres;4.586
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Hombres;2.203
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;2.009
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;1.567
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;442
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;1.939
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;1.501
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;438
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;1.769
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;1.379
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;390
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;1.699
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;1.313
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;386
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;240
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;188
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;240
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;188
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Ambos Sexos;13.967
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Mujeres;9.114
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Total Centros;Hombres;4.853
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Ambos Sexos;13.755
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Mujeres;8.957
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros propios;Hombres;4.798
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;212
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Mujeres;157
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Total Universidades;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;12.260
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Mujeres;7.873
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Total Centros;Hombres;4.387
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;12.048
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Mujeres;7.716
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros propios;Hombres;4.332
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;212
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Mujeres;157
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;1.707
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Mujeres;1.241
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Total Centros;Hombres;466
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;1.707
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Mujeres;1.241
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros propios;Hombres;466
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 21 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;9.456
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;5.719
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;3.737
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;9.398
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;5.683
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;3.715
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;7.996
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;4.663
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;3.333
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;7.938
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;4.627
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;3.311
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;1.460
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;1.056
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;404
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;1.460
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;1.056
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;404
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;14.914
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Mujeres;8.541
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Hombres;6.373
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;14.865
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Mujeres;8.507
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Hombres;6.358
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;..
