Nivel y Ciclo;Nacionalidad (regiones);Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Total Centros;Mujeres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Total Centros;Hombres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros propios;Mujeres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros propios;Hombres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Total Centros;Mujeres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Total Centros;Hombres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros propios;Mujeres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros propios;Hombres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Total Centros;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Total Centros;Mujeres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Total Centros;Hombres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros propios;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros propios;Mujeres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros propios;Hombres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Total Centros;Ambos Sexos;612
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Total Centros;Mujeres;330
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Total Centros;Hombres;282
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros propios;Ambos Sexos;609
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros propios;Mujeres;327
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros propios;Hombres;282
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Total Centros;Ambos Sexos;585
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Total Centros;Mujeres;312
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Total Centros;Hombres;273
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros propios;Ambos Sexos;582
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros propios;Mujeres;309
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros propios;Hombres;273
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Total Centros;Hombres;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros propios;Hombres;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Total Centros;Ambos Sexos;565
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Total Centros;Mujeres;286
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Total Centros;Hombres;279
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros propios;Ambos Sexos;564
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros propios;Mujeres;286
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros propios;Hombres;278
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Total Centros;Ambos Sexos;555
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Total Centros;Mujeres;278
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Total Centros;Hombres;277
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros propios;Ambos Sexos;554
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros propios;Mujeres;278
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros propios;Hombres;276
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Total Centros;Mujeres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Total Centros;Hombres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros propios;Mujeres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros propios;Hombres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Total Centros;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Total Centros;Mujeres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Total Centros;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros propios;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros propios;Mujeres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros propios;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Total Centros;Ambos Sexos;116
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros propios;Ambos Sexos;116
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Total Centros;Ambos Sexos;111
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros propios;Ambos Sexos;111
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Total Centros;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Total Centros;Mujeres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Total Centros;Hombres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros propios;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros propios;Mujeres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros propios;Hombres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Total Centros;Ambos Sexos;20.557
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Total Centros;Mujeres;7.307
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Total Centros;Hombres;13.250
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros propios;Ambos Sexos;19.873
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros propios;Mujeres;7.027
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros propios;Hombres;12.846
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros adscritos;Ambos Sexos;684
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros adscritos;Mujeres;280
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros adscritos;Hombres;404
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Total Centros;Ambos Sexos;18.810
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Total Centros;Mujeres;6.771
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Total Centros;Hombres;12.039
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros propios;Ambos Sexos;18.126
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros propios;Mujeres;6.491
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros propios;Hombres;11.635
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros adscritos;Ambos Sexos;684
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros adscritos;Mujeres;280
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros adscritos;Hombres;404
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Total Centros;Ambos Sexos;1.747
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Total Centros;Mujeres;536
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Total Centros;Hombres;1.211
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros propios;Ambos Sexos;1.747
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros propios;Mujeres;536
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros propios;Hombres;1.211
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Total Centros;Ambos Sexos;20.161
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Total Centros;Mujeres;7.140
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Total Centros;Hombres;13.021
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros propios;Ambos Sexos;19.490
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros propios;Mujeres;6.866
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros propios;Hombres;12.624
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros adscritos;Ambos Sexos;671
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros adscritos;Mujeres;274
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros adscritos;Hombres;397
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Total Centros;Ambos Sexos;18.433
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Total Centros;Mujeres;6.615
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Total Centros;Hombres;11.818
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros propios;Ambos Sexos;17.762
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros propios;Mujeres;6.341
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros propios;Hombres;11.421
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros adscritos;Ambos Sexos;671
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros adscritos;Mujeres;274
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros adscritos;Hombres;397
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Total Centros;Ambos Sexos;1.728
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Total Centros;Mujeres;525
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Total Centros;Hombres;1.203
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros propios;Ambos Sexos;1.728
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros propios;Mujeres;525
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros propios;Hombres;1.203
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Total Universidades;Total Centros;Ambos Sexos;103
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Total Universidades;Total Centros;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Total Universidades;Total Centros;Hombres;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Total Universidades;Centros propios;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Total Universidades;Centros propios;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Total Universidades;Centros propios;Hombres;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Total Universidades;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Total Universidades;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Total Universidades;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades públicas;Total Centros;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades públicas;Total Centros;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades públicas;Total Centros;Hombres;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades públicas;Centros propios;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades públicas;Centros propios;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades públicas;Centros propios;Hombres;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades públicas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades públicas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades públicas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades privadas;Total Centros;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades privadas;Total Centros;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades privadas;Total Centros;Hombres;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades privadas;Centros propios;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades privadas;Centros propios;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades privadas;Centros propios;Hombres;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Unión Europea (28);Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Total Centros;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Total Centros;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Total Centros;Hombres;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros propios;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros propios;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros propios;Hombres;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Total Centros;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Total Centros;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Total Centros;Hombres;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros propios;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros propios;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros propios;Hombres;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Total Centros;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Total Centros;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Total Centros;Hombres;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros propios;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros propios;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros propios;Hombres;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Total Centros;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Total Centros;Mujeres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Total Centros;Hombres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros propios;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros propios;Mujeres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros propios;Hombres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Total Centros;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Total Centros;Mujeres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Total Centros;Hombres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros propios;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros propios;Mujeres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros propios;Hombres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Total Centros;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Total Centros;Mujeres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Total Centros;Hombres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros propios;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros propios;Mujeres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros propios;Hombres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Hombres;.
