Universidad;Ámbito de estudio ISCED 1999;Total
Las Palmas de Gran Canaria;421 - Biología y Bioquímica;..
Las Palmas de Gran Canaria;422 - Ciencias del medio ambiente;..
Las Palmas de Gran Canaria;440 - Ciencias Físicas, químicas, geológicas;..
Las Palmas de Gran Canaria;441 - Física;..
Las Palmas de Gran Canaria;442 - Química;..
Las Palmas de Gran Canaria;443 - Geología y meteorología;79
Las Palmas de Gran Canaria;461 - Matemáticas;..
Las Palmas de Gran Canaria;462 - Estadística;..
Las Palmas de Gran Canaria;481 - Ciencias de la computación;752
Las Palmas de Gran Canaria;482 - Informática en el nivel de usuario;..
Las Palmas de Gran Canaria;5 - Ingeniería, industria y construcción;4.713
Las Palmas de Gran Canaria;520 - Ingeniería y profesiones afines;1.261
Las Palmas de Gran Canaria;521 - Mecánica y metalurgia;332
Las Palmas de Gran Canaria;522 - Electricidad y energía;154
Las Palmas de Gran Canaria;523 - Electrónica y automática;841
Las Palmas de Gran Canaria;524 - Procesos químicos;354
Las Palmas de Gran Canaria;525 - Vehículos de motor, barcos y aeronaves;75
Las Palmas de Gran Canaria;540 - Industria manufacturera y producción;..
Las Palmas de Gran Canaria;541 - Industria de la alimentación;..
Las Palmas de Gran Canaria;542 - Industria textil, confección, del calzado y piel;..
Las Palmas de Gran Canaria;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Las Palmas de Gran Canaria;544 - Minería y extracción;..
Las Palmas de Gran Canaria;581 - Arquitectura y urbanismo;1.037
Las Palmas de Gran Canaria;582 - Construcción e ingeniería civil;659
Las Palmas de Gran Canaria;6 - Agricultura y veterinaria;488
Las Palmas de Gran Canaria;620 - Agricultura, ganadería y pesca;..
Las Palmas de Gran Canaria;621 - Producción agrícola y explotación ganadera;..
Las Palmas de Gran Canaria;622 - Horticultura;..
Las Palmas de Gran Canaria;623 - Silvicultura;..
Las Palmas de Gran Canaria;641 - Veterinaria;488
Las Palmas de Gran Canaria;7 - Salud y servicios sociales;2.010
Las Palmas de Gran Canaria;721 - Medicina;702
Las Palmas de Gran Canaria;723 - Enfermería y atención a enfermos;789
Las Palmas de Gran Canaria;724 - Estudios dentales;..
Las Palmas de Gran Canaria;725 - Tecnología de diagnóstico y tratamiento médico;..
Las Palmas de Gran Canaria;726 - Terapia y rehabilitación;256
Las Palmas de Gran Canaria;727 - Farmacia;..
Las Palmas de Gran Canaria;762 - Trabajo social y orientación;263
Las Palmas de Gran Canaria;8 - Servicios;1.162
Las Palmas de Gran Canaria;812 - Viajes, turismo y ocio;508
Las Palmas de Gran Canaria;813 - Deportes;654
Las Palmas de Gran Canaria;840 - Servicios de transporte;..
Las Palmas de Gran Canaria;851 - Control y tecnología medioambiental;..
Las Palmas de Gran Canaria;852 - Entornos naturales y vida salvaje;..
Las Palmas de Gran Canaria;861 - Protección de la propiedad y las personas;..
León;Total;12.590
León;1 - Educación;1.312
León;142 - Ciencias de la educación;158
León;143 - Formación de docentes de enseñanza infantil;239
León;144 - Formación de docentes de enseñanza primaria;498
León;145 - Formación de docentes de enseñanza de temas especiales;165
León;146 - Formación de docentes de formación profesional;252
León;2 - Artes y humanidades;554
León;210 - Artes;..
León;211 - Bellas artes;107
León;212 - Música y artes del espectáculo;..
León;213 - Técnicas audiovisuales y medios de comunicación;..
León;214 - Diseño;..
León;220 - Humanidades;38
León;222 - Lenguas extranjeras;164
León;223 - Lenguas y dialectos españoles;74
León;224 - Historia, filosofía y temas relacionados;..
León;225 - Historia y arqueología;171
León;226 - Filosofía y ética;..
León;3 - Ciencias sociales, educación comercial y derecho;2.741
León;310 - Ciencias sociales y del comportamiento;..
León;311 - Psicología;..
León;312 - Sociología, antropología y geografía social y cultural;40
León;313 - Ciencias políticas;..
León;314 - Economía;81
León;321 - Periodismo;..
León;322 - Biblioteconomía, documentación y archivos;103
León;341 - Ventas al por mayor y al por menor;59
León;342 - Marketing y publicidad;121
León;343 - Finanzas, banca y seguros;46
León;344 - Contabilidad y gestión de impuestos;..
León;345 - Administración y gestión de empresas;1.694
León;346 - Secretariado y trabajo administrativo;..
León;347 - Otros estudios referidos al puesto de trabajo;..
León;380 - Derecho;597
León;4 - Ciencias;1.411
León;421 - Biología y Bioquímica;599
León;422 - Ciencias del medio ambiente;353
León;440 - Ciencias Físicas, químicas, geológicas;..
León;441 - Física;..
León;442 - Química;..
León;443 - Geología y meteorología;..
León;461 - Matemáticas;..
León;462 - Estadística;71
León;481 - Ciencias de la computación;388
León;482 - Informática en el nivel de usuario;..
León;5 - Ingeniería, industria y construcción;2.288
León;520 - Ingeniería y profesiones afines;755
León;521 - Mecánica y metalurgia;101
León;522 - Electricidad y energía;50
León;523 - Electrónica y automática;93
León;524 - Procesos químicos;309
León;525 - Vehículos de motor, barcos y aeronaves;337
León;540 - Industria manufacturera y producción;..
León;541 - Industria de la alimentación;150
León;542 - Industria textil, confección, del calzado y piel;..
León;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
León;544 - Minería y extracción;377
León;581 - Arquitectura y urbanismo;116
León;582 - Construcción e ingeniería civil;..
León;6 - Agricultura y veterinaria;1.332
León;620 - Agricultura, ganadería y pesca;..
León;621 - Producción agrícola y explotación ganadera;358
León;622 - Horticultura;29
León;623 - Silvicultura;124
León;641 - Veterinaria;821
León;7 - Salud y servicios sociales;2.115
León;721 - Medicina;..
León;723 - Enfermería y atención a enfermos;1.849
León;724 - Estudios dentales;..
León;725 - Tecnología de diagnóstico y tratamiento médico;..
León;726 - Terapia y rehabilitación;174
León;727 - Farmacia;..
León;762 - Trabajo social y orientación;92
León;8 - Servicios;837
León;812 - Viajes, turismo y ocio;74
León;813 - Deportes;763
León;840 - Servicios de transporte;..
León;851 - Control y tecnología medioambiental;..
León;852 - Entornos naturales y vida salvaje;..
León;861 - Protección de la propiedad y las personas;..
Lleida;Total;8.599
Lleida;1 - Educación;1.388
Lleida;142 - Ciencias de la educación;370
Lleida;143 - Formación de docentes de enseñanza infantil;300
Lleida;144 - Formación de docentes de enseñanza primaria;521
Lleida;145 - Formación de docentes de enseñanza de temas especiales;66
Lleida;146 - Formación de docentes de formación profesional;131
Lleida;2 - Artes y humanidades;502
Lleida;210 - Artes;..
Lleida;211 - Bellas artes;65
Lleida;212 - Música y artes del espectáculo;..
Lleida;213 - Técnicas audiovisuales y medios de comunicación;130
Lleida;214 - Diseño;..
Lleida;220 - Humanidades;..
Lleida;222 - Lenguas extranjeras;140
Lleida;223 - Lenguas y dialectos españoles;74
Lleida;224 - Historia, filosofía y temas relacionados;..
Lleida;225 - Historia y arqueología;93
Lleida;226 - Filosofía y ética;..
Lleida;3 - Ciencias sociales, educación comercial y derecho;1.921
Lleida;310 - Ciencias sociales y del comportamiento;..
Lleida;311 - Psicología;57
Lleida;312 - Sociología, antropología y geografía social y cultural;62
Lleida;313 - Ciencias políticas;..
Lleida;314 - Economía;..
Lleida;321 - Periodismo;..
Lleida;322 - Biblioteconomía, documentación y archivos;..
Lleida;341 - Ventas al por mayor y al por menor;..
Lleida;342 - Marketing y publicidad;..
Lleida;343 - Finanzas, banca y seguros;..
Lleida;344 - Contabilidad y gestión de impuestos;..
Lleida;345 - Administración y gestión de empresas;1.164
Lleida;346 - Secretariado y trabajo administrativo;..
Lleida;347 - Otros estudios referidos al puesto de trabajo;75
Lleida;380 - Derecho;563
Lleida;4 - Ciencias;467
Lleida;421 - Biología y Bioquímica;142
Lleida;422 - Ciencias del medio ambiente;..
Lleida;440 - Ciencias Físicas, químicas, geológicas;..
Lleida;441 - Física;..
Lleida;442 - Química;..
Lleida;443 - Geología y meteorología;..
Lleida;461 - Matemáticas;..
Lleida;462 - Estadística;..
Lleida;481 - Ciencias de la computación;325
Lleida;482 - Informática en el nivel de usuario;..
Lleida;5 - Ingeniería, industria y construcción;945
Lleida;520 - Ingeniería y profesiones afines;..
Lleida;521 - Mecánica y metalurgia;331
Lleida;522 - Electricidad y energía;..
Lleida;523 - Electrónica y automática;41
Lleida;524 - Procesos químicos;81
Lleida;525 - Vehículos de motor, barcos y aeronaves;..
Lleida;540 - Industria manufacturera y producción;..
Lleida;541 - Industria de la alimentación;118
Lleida;542 - Industria textil, confección, del calzado y piel;..
Lleida;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Lleida;544 - Minería y extracción;..
Lleida;581 - Arquitectura y urbanismo;374
Lleida;582 - Construcción e ingeniería civil;..
Lleida;6 - Agricultura y veterinaria;1.144
Lleida;620 - Agricultura, ganadería y pesca;..
Lleida;621 - Producción agrícola y explotación ganadera;387
Lleida;622 - Horticultura;62
Lleida;623 - Silvicultura;537
Lleida;641 - Veterinaria;158
Lleida;7 - Salud y servicios sociales;1.400
Lleida;721 - Medicina;640
Lleida;723 - Enfermería y atención a enfermos;283
Lleida;724 - Estudios dentales;..
Lleida;725 - Tecnología de diagnóstico y tratamiento médico;..
Lleida;726 - Terapia y rehabilitación;90
Lleida;727 - Farmacia;..
Lleida;762 - Trabajo social y orientación;387
Lleida;8 - Servicios;832
Lleida;812 - Viajes, turismo y ocio;75
Lleida;813 - Deportes;757
Lleida;840 - Servicios de transporte;..
Lleida;851 - Control y tecnología medioambiental;..
Lleida;852 - Entornos naturales y vida salvaje;..
Lleida;861 - Protección de la propiedad y las personas;..
Málaga;Total;32.697
Málaga;1 - Educación;3.946
Málaga;142 - Ciencias de la educación;1.124
Málaga;143 - Formación de docentes de enseñanza infantil;593
Málaga;144 - Formación de docentes de enseñanza primaria;1.252
Málaga;145 - Formación de docentes de enseñanza de temas especiales;297
Málaga;146 - Formación de docentes de formación profesional;680
Málaga;2 - Artes y humanidades;3.503
Málaga;210 - Artes;..
Málaga;211 - Bellas artes;612
Málaga;212 - Música y artes del espectáculo;..
Málaga;213 - Técnicas audiovisuales y medios de comunicación;624
Málaga;214 - Diseño;137
Málaga;220 - Humanidades;..
Málaga;222 - Lenguas extranjeras;1.256
Málaga;223 - Lenguas y dialectos españoles;216
Málaga;224 - Historia, filosofía y temas relacionados;..
Málaga;225 - Historia y arqueología;493
Málaga;226 - Filosofía y ética;165
Málaga;3 - Ciencias sociales, educación comercial y derecho;12.708
Málaga;310 - Ciencias sociales y del comportamiento;..
Málaga;311 - Psicología;1.523
Málaga;312 - Sociología, antropología y geografía social y cultural;132
Málaga;313 - Ciencias políticas;..
Málaga;314 - Economía;1.328
Málaga;321 - Periodismo;636
Málaga;322 - Biblioteconomía, documentación y archivos;..
Málaga;341 - Ventas al por mayor y al por menor;..
Málaga;342 - Marketing y publicidad;978
Málaga;343 - Finanzas, banca y seguros;230
Málaga;344 - Contabilidad y gestión de impuestos;..
Málaga;345 - Administración y gestión de empresas;5.205
Málaga;346 - Secretariado y trabajo administrativo;..
Málaga;347 - Otros estudios referidos al puesto de trabajo;..
Málaga;380 - Derecho;2.676
Málaga;4 - Ciencias;3.000
Málaga;421 - Biología y Bioquímica;785
Málaga;422 - Ciencias del medio ambiente;393
Málaga;440 - Ciencias Físicas, químicas, geológicas;..
Málaga;441 - Física;..
Málaga;442 - Química;241
Málaga;443 - Geología y meteorología;..
Málaga;461 - Matemáticas;213
Málaga;462 - Estadística;102
Málaga;481 - Ciencias de la computación;1.266
Málaga;482 - Informática en el nivel de usuario;..
Málaga;5 - Ingeniería, industria y construcción;5.630
Málaga;520 - Ingeniería y profesiones afines;1.399
Málaga;521 - Mecánica y metalurgia;1.167
Málaga;522 - Electricidad y energía;451
Málaga;523 - Electrónica y automática;2.002
Málaga;524 - Procesos químicos;241
Málaga;525 - Vehículos de motor, barcos y aeronaves;..
Málaga;540 - Industria manufacturera y producción;..
Málaga;541 - Industria de la alimentación;..
Málaga;542 - Industria textil, confección, del calzado y piel;..
Málaga;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Málaga;544 - Minería y extracción;..
Málaga;581 - Arquitectura y urbanismo;370
Málaga;582 - Construcción e ingeniería civil;..
Málaga;6 - Agricultura y veterinaria;..
Málaga;620 - Agricultura, ganadería y pesca;..
Málaga;621 - Producción agrícola y explotación ganadera;..
Málaga;622 - Horticultura;..
Málaga;623 - Silvicultura;..
Málaga;641 - Veterinaria;..
Málaga;7 - Salud y servicios sociales;3.032
Málaga;721 - Medicina;906
Málaga;723 - Enfermería y atención a enfermos;723
Málaga;724 - Estudios dentales;..
Málaga;725 - Tecnología de diagnóstico y tratamiento médico;..
Málaga;726 - Terapia y rehabilitación;926
Málaga;727 - Farmacia;..
Málaga;762 - Trabajo social y orientación;477
Málaga;8 - Servicios;878
Málaga;812 - Viajes, turismo y ocio;878
Málaga;813 - Deportes;..
Málaga;840 - Servicios de transporte;..
Málaga;851 - Control y tecnología medioambiental;..
Málaga;852 - Entornos naturales y vida salvaje;..
Málaga;861 - Protección de la propiedad y las personas;..
Miguel Hernández de Elche;Total;11.497
Miguel Hernández de Elche;1 - Educación;..
Miguel Hernández de Elche;142 - Ciencias de la educación;..
Miguel Hernández de Elche;143 - Formación de docentes de enseñanza infantil;..
Miguel Hernández de Elche;144 - Formación de docentes de enseñanza primaria;..
Miguel Hernández de Elche;145 - Formación de docentes de enseñanza de temas especiales;..
Miguel Hernández de Elche;146 - Formación de docentes de formación profesional;..
Miguel Hernández de Elche;2 - Artes y humanidades;801
Miguel Hernández de Elche;210 - Artes;..
Miguel Hernández de Elche;211 - Bellas artes;582
Miguel Hernández de Elche;212 - Música y artes del espectáculo;..
Miguel Hernández de Elche;213 - Técnicas audiovisuales y medios de comunicación;205
Miguel Hernández de Elche;214 - Diseño;..
Miguel Hernández de Elche;220 - Humanidades;..
Miguel Hernández de Elche;222 - Lenguas extranjeras;14
Miguel Hernández de Elche;223 - Lenguas y dialectos españoles;..
Miguel Hernández de Elche;224 - Historia, filosofía y temas relacionados;..
Miguel Hernández de Elche;225 - Historia y arqueología;..
Miguel Hernández de Elche;226 - Filosofía y ética;..
Miguel Hernández de Elche;3 - Ciencias sociales, educación comercial y derecho;3.610
Miguel Hernández de Elche;310 - Ciencias sociales y del comportamiento;..
Miguel Hernández de Elche;311 - Psicología;721
Miguel Hernández de Elche;312 - Sociología, antropología y geografía social y cultural;143
Miguel Hernández de Elche;313 - Ciencias políticas;281
Miguel Hernández de Elche;314 - Economía;..
Miguel Hernández de Elche;321 - Periodismo;617
Miguel Hernández de Elche;322 - Biblioteconomía, documentación y archivos;..
Miguel Hernández de Elche;341 - Ventas al por mayor y al por menor;..
Miguel Hernández de Elche;342 - Marketing y publicidad;212
Miguel Hernández de Elche;343 - Finanzas, banca y seguros;..
Miguel Hernández de Elche;344 - Contabilidad y gestión de impuestos;..
Miguel Hernández de Elche;345 - Administración y gestión de empresas;949
Miguel Hernández de Elche;346 - Secretariado y trabajo administrativo;..
Miguel Hernández de Elche;347 - Otros estudios referidos al puesto de trabajo;..
Miguel Hernández de Elche;380 - Derecho;687
Miguel Hernández de Elche;4 - Ciencias;737
Miguel Hernández de Elche;421 - Biología y Bioquímica;113
Miguel Hernández de Elche;422 - Ciencias del medio ambiente;352
Miguel Hernández de Elche;440 - Ciencias Físicas, químicas, geológicas;..
Miguel Hernández de Elche;441 - Física;..
Miguel Hernández de Elche;442 - Química;..
Miguel Hernández de Elche;443 - Geología y meteorología;..
Miguel Hernández de Elche;461 - Matemáticas;..
Miguel Hernández de Elche;462 - Estadística;124
Miguel Hernández de Elche;481 - Ciencias de la computación;148
Miguel Hernández de Elche;482 - Informática en el nivel de usuario;..
Miguel Hernández de Elche;5 - Ingeniería, industria y construcción;2.312
Miguel Hernández de Elche;520 - Ingeniería y profesiones afines;1.238
Miguel Hernández de Elche;521 - Mecánica y metalurgia;152
Miguel Hernández de Elche;522 - Electricidad y energía;63
Miguel Hernández de Elche;523 - Electrónica y automática;748
Miguel Hernández de Elche;524 - Procesos químicos;..
Miguel Hernández de Elche;525 - Vehículos de motor, barcos y aeronaves;..
Miguel Hernández de Elche;540 - Industria manufacturera y producción;..
Miguel Hernández de Elche;541 - Industria de la alimentación;111
Miguel Hernández de Elche;542 - Industria textil, confección, del calzado y piel;..
Miguel Hernández de Elche;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Miguel Hernández de Elche;544 - Minería y extracción;..
Miguel Hernández de Elche;581 - Arquitectura y urbanismo;..
Miguel Hernández de Elche;582 - Construcción e ingeniería civil;..
Miguel Hernández de Elche;6 - Agricultura y veterinaria;637
Miguel Hernández de Elche;620 - Agricultura, ganadería y pesca;..
Miguel Hernández de Elche;621 - Producción agrícola y explotación ganadera;637
Miguel Hernández de Elche;622 - Horticultura;..
Miguel Hernández de Elche;623 - Silvicultura;..
Miguel Hernández de Elche;641 - Veterinaria;..
Miguel Hernández de Elche;7 - Salud y servicios sociales;2.559
Miguel Hernández de Elche;721 - Medicina;867
Miguel Hernández de Elche;723 - Enfermería y atención a enfermos;..
Miguel Hernández de Elche;724 - Estudios dentales;..
Miguel Hernández de Elche;725 - Tecnología de diagnóstico y tratamiento médico;..
Miguel Hernández de Elche;726 - Terapia y rehabilitación;954
Miguel Hernández de Elche;727 - Farmacia;738
Miguel Hernández de Elche;762 - Trabajo social y orientación;..
Miguel Hernández de Elche;8 - Servicios;841
Miguel Hernández de Elche;812 - Viajes, turismo y ocio;8
Miguel Hernández de Elche;813 - Deportes;833
Miguel Hernández de Elche;840 - Servicios de transporte;..
Miguel Hernández de Elche;851 - Control y tecnología medioambiental;..
Miguel Hernández de Elche;852 - Entornos naturales y vida salvaje;..
Miguel Hernández de Elche;861 - Protección de la propiedad y las personas;..
Murcia;Total;28.725
Murcia;1 - Educación;4.419
Murcia;142 - Ciencias de la educación;1.519
Murcia;143 - Formación de docentes de enseñanza infantil;674
Murcia;144 - Formación de docentes de enseñanza primaria;1.628
Murcia;145 - Formación de docentes de enseñanza de temas especiales;212
Murcia;146 - Formación de docentes de formación profesional;386
Murcia;2 - Artes y humanidades;3.510
Murcia;210 - Artes;..
Murcia;211 - Bellas artes;869
Murcia;212 - Música y artes del espectáculo;..
Murcia;213 - Técnicas audiovisuales y medios de comunicación;78
Murcia;214 - Diseño;..
Murcia;220 - Humanidades;..
Murcia;222 - Lenguas extranjeras;1.363
Murcia;223 - Lenguas y dialectos españoles;423
Murcia;224 - Historia, filosofía y temas relacionados;..
Murcia;225 - Historia y arqueología;523
Murcia;226 - Filosofía y ética;254
Murcia;3 - Ciencias sociales, educación comercial y derecho;11.541
Murcia;310 - Ciencias sociales y del comportamiento;..
Murcia;311 - Psicología;1.328
Murcia;312 - Sociología, antropología y geografía social y cultural;630
Murcia;313 - Ciencias políticas;264
Murcia;314 - Economía;474
Murcia;321 - Periodismo;363
Murcia;322 - Biblioteconomía, documentación y archivos;246
Murcia;341 - Ventas al por mayor y al por menor;..
Murcia;342 - Marketing y publicidad;450
Murcia;343 - Finanzas, banca y seguros;..
Murcia;344 - Contabilidad y gestión de impuestos;..
Murcia;345 - Administración y gestión de empresas;5.530
Murcia;346 - Secretariado y trabajo administrativo;..
Murcia;347 - Otros estudios referidos al puesto de trabajo;..
Murcia;380 - Derecho;2.256
Murcia;4 - Ciencias;3.084
Murcia;421 - Biología y Bioquímica;1.097
Murcia;422 - Ciencias del medio ambiente;278
Murcia;440 - Ciencias Físicas, químicas, geológicas;..
Murcia;441 - Física;120
Murcia;442 - Química;362
Murcia;443 - Geología y meteorología;..
Murcia;461 - Matemáticas;214
Murcia;462 - Estadística;..
Murcia;481 - Ciencias de la computación;1.013
Murcia;482 - Informática en el nivel de usuario;..
Murcia;5 - Ingeniería, industria y construcción;335
Murcia;520 - Ingeniería y profesiones afines;..
Murcia;521 - Mecánica y metalurgia;..
Murcia;522 - Electricidad y energía;..
Murcia;523 - Electrónica y automática;..
Murcia;524 - Procesos químicos;198
Murcia;525 - Vehículos de motor, barcos y aeronaves;..
Murcia;540 - Industria manufacturera y producción;..
Murcia;541 - Industria de la alimentación;137
Murcia;542 - Industria textil, confección, del calzado y piel;..
Murcia;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Murcia;544 - Minería y extracción;..
Murcia;581 - Arquitectura y urbanismo;..
Murcia;582 - Construcción e ingeniería civil;..
Murcia;6 - Agricultura y veterinaria;731
Murcia;620 - Agricultura, ganadería y pesca;..
Murcia;621 - Producción agrícola y explotación ganadera;..
Murcia;622 - Horticultura;..
Murcia;623 - Silvicultura;..
Murcia;641 - Veterinaria;731
Murcia;7 - Salud y servicios sociales;4.089
Murcia;721 - Medicina;1.189
Murcia;723 - Enfermería y atención a enfermos;1.153
Murcia;724 - Estudios dentales;234
Murcia;725 - Tecnología de diagnóstico y tratamiento médico;321
Murcia;726 - Terapia y rehabilitación;530
Murcia;727 - Farmacia;96
Murcia;762 - Trabajo social y orientación;566
Murcia;8 - Servicios;1.016
Murcia;812 - Viajes, turismo y ocio;557
Murcia;813 - Deportes;459
Murcia;840 - Servicios de transporte;..
Murcia;851 - Control y tecnología medioambiental;..
Murcia;852 - Entornos naturales y vida salvaje;..
Murcia;861 - Protección de la propiedad y las personas;..
Oviedo;Total;24.367
Oviedo;1 - Educación;2.919
Oviedo;142 - Ciencias de la educación;431
Oviedo;143 - Formación de docentes de enseñanza infantil;652
Oviedo;144 - Formación de docentes de enseñanza primaria;955
Oviedo;145 - Formación de docentes de enseñanza de temas especiales;387
Oviedo;146 - Formación de docentes de formación profesional;494
Oviedo;2 - Artes y humanidades;1.565
Oviedo;210 - Artes;..
Oviedo;211 - Bellas artes;254
Oviedo;212 - Música y artes del espectáculo;116
Oviedo;213 - Técnicas audiovisuales y medios de comunicación;..
Oviedo;214 - Diseño;..
Oviedo;220 - Humanidades;..
Oviedo;222 - Lenguas extranjeras;556
Oviedo;223 - Lenguas y dialectos españoles;185
Oviedo;224 - Historia, filosofía y temas relacionados;..
Oviedo;225 - Historia y arqueología;337
Oviedo;226 - Filosofía y ética;117
Oviedo;3 - Ciencias sociales, educación comercial y derecho;6.706
Oviedo;310 - Ciencias sociales y del comportamiento;..
Oviedo;311 - Psicología;627
Oviedo;312 - Sociología, antropología y geografía social y cultural;87
Oviedo;313 - Ciencias políticas;..
Oviedo;314 - Economía;572
Oviedo;321 - Periodismo;..
Oviedo;322 - Biblioteconomía, documentación y archivos;..
Oviedo;341 - Ventas al por mayor y al por menor;169
Oviedo;342 - Marketing y publicidad;..
Oviedo;343 - Finanzas, banca y seguros;106
Oviedo;344 - Contabilidad y gestión de impuestos;..
Oviedo;345 - Administración y gestión de empresas;3.320
Oviedo;346 - Secretariado y trabajo administrativo;..
Oviedo;347 - Otros estudios referidos al puesto de trabajo;..
Oviedo;380 - Derecho;1.825
Oviedo;4 - Ciencias;3.251
Oviedo;421 - Biología y Bioquímica;875
Oviedo;422 - Ciencias del medio ambiente;..
Oviedo;440 - Ciencias Físicas, químicas, geológicas;..
Oviedo;441 - Física;162
Oviedo;442 - Química;521
Oviedo;443 - Geología y meteorología;469
Oviedo;461 - Matemáticas;133
Oviedo;462 - Estadística;..
Oviedo;481 - Ciencias de la computación;1.091
Oviedo;482 - Informática en el nivel de usuario;..
Oviedo;5 - Ingeniería, industria y construcción;6.100
Oviedo;520 - Ingeniería y profesiones afines;1.314
Oviedo;521 - Mecánica y metalurgia;1.264
Oviedo;522 - Electricidad y energía;392
Oviedo;523 - Electrónica y automática;1.212
Oviedo;524 - Procesos químicos;700
Oviedo;525 - Vehículos de motor, barcos y aeronaves;117
Oviedo;540 - Industria manufacturera y producción;..
Oviedo;541 - Industria de la alimentación;..
Oviedo;542 - Industria textil, confección, del calzado y piel;..
Oviedo;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Oviedo;544 - Minería y extracción;676
Oviedo;581 - Arquitectura y urbanismo;425
Oviedo;582 - Construcción e ingeniería civil;..
Oviedo;6 - Agricultura y veterinaria;347
Oviedo;620 - Agricultura, ganadería y pesca;..
Oviedo;621 - Producción agrícola y explotación ganadera;..
Oviedo;622 - Horticultura;..
Oviedo;623 - Silvicultura;347
Oviedo;641 - Veterinaria;..
Oviedo;7 - Salud y servicios sociales;2.641
Oviedo;721 - Medicina;775
Oviedo;723 - Enfermería y atención a enfermos;690
Oviedo;724 - Estudios dentales;161
Oviedo;725 - Tecnología de diagnóstico y tratamiento médico;..
Oviedo;726 - Terapia y rehabilitación;501
Oviedo;727 - Farmacia;..
Oviedo;762 - Trabajo social y orientación;514
Oviedo;8 - Servicios;838
Oviedo;812 - Viajes, turismo y ocio;683
Oviedo;813 - Deportes;..
Oviedo;840 - Servicios de transporte;155
Oviedo;851 - Control y tecnología medioambiental;..
Oviedo;852 - Entornos naturales y vida salvaje;..
Oviedo;861 - Protección de la propiedad y las personas;..
Pablo de Olavide;Total;9.517
Pablo de Olavide;1 - Educación;468
Pablo de Olavide;142 - Ciencias de la educación;468
Pablo de Olavide;143 - Formación de docentes de enseñanza infantil;..
Pablo de Olavide;144 - Formación de docentes de enseñanza primaria;..
Pablo de Olavide;145 - Formación de docentes de enseñanza de temas especiales;..
Pablo de Olavide;146 - Formación de docentes de formación profesional;..
Pablo de Olavide;2 - Artes y humanidades;992
Pablo de Olavide;210 - Artes;..
Pablo de Olavide;211 - Bellas artes;..
Pablo de Olavide;212 - Música y artes del espectáculo;..
Pablo de Olavide;213 - Técnicas audiovisuales y medios de comunicación;..
Pablo de Olavide;214 - Diseño;..
Pablo de Olavide;220 - Humanidades;248
Pablo de Olavide;222 - Lenguas extranjeras;744
Pablo de Olavide;223 - Lenguas y dialectos españoles;..
Pablo de Olavide;224 - Historia, filosofía y temas relacionados;..
Pablo de Olavide;225 - Historia y arqueología;..
Pablo de Olavide;226 - Filosofía y ética;..
Pablo de Olavide;3 - Ciencias sociales, educación comercial y derecho;4.804
Pablo de Olavide;310 - Ciencias sociales y del comportamiento;..
Pablo de Olavide;311 - Psicología;..
Pablo de Olavide;312 - Sociología, antropología y geografía social y cultural;196
Pablo de Olavide;313 - Ciencias políticas;343
Pablo de Olavide;314 - Economía;..
Pablo de Olavide;321 - Periodismo;..
Pablo de Olavide;322 - Biblioteconomía, documentación y archivos;..
Pablo de Olavide;341 - Ventas al por mayor y al por menor;..
Pablo de Olavide;342 - Marketing y publicidad;..
Pablo de Olavide;343 - Finanzas, banca y seguros;385
Pablo de Olavide;344 - Contabilidad y gestión de impuestos;..
Pablo de Olavide;345 - Administración y gestión de empresas;2.551
Pablo de Olavide;346 - Secretariado y trabajo administrativo;..
Pablo de Olavide;347 - Otros estudios referidos al puesto de trabajo;..
Pablo de Olavide;380 - Derecho;1.329
Pablo de Olavide;4 - Ciencias;917
Pablo de Olavide;421 - Biología y Bioquímica;..
Pablo de Olavide;422 - Ciencias del medio ambiente;685
Pablo de Olavide;440 - Ciencias Físicas, químicas, geológicas;..
Pablo de Olavide;441 - Física;..
Pablo de Olavide;442 - Química;..
Pablo de Olavide;443 - Geología y meteorología;..
Pablo de Olavide;461 - Matemáticas;..
Pablo de Olavide;462 - Estadística;..
Pablo de Olavide;481 - Ciencias de la computación;232
Pablo de Olavide;482 - Informática en el nivel de usuario;..
Pablo de Olavide;5 - Ingeniería, industria y construcción;305
Pablo de Olavide;520 - Ingeniería y profesiones afines;..
Pablo de Olavide;521 - Mecánica y metalurgia;..
Pablo de Olavide;522 - Electricidad y energía;..
Pablo de Olavide;523 - Electrónica y automática;..
Pablo de Olavide;524 - Procesos químicos;305
Pablo de Olavide;525 - Vehículos de motor, barcos y aeronaves;..
Pablo de Olavide;540 - Industria manufacturera y producción;..
Pablo de Olavide;541 - Industria de la alimentación;..
Pablo de Olavide;542 - Industria textil, confección, del calzado y piel;..
Pablo de Olavide;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Pablo de Olavide;544 - Minería y extracción;..
Pablo de Olavide;581 - Arquitectura y urbanismo;..
Pablo de Olavide;582 - Construcción e ingeniería civil;..
