Nivel y Ciclo;Nacionalidad (regiones);Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de Grado;España;Universidades públicas;Centros propios;Ambos Sexos;810.363
Matrícula de Grado;España;Universidades públicas;Centros propios;Mujeres;445.320
Matrícula de Grado;España;Universidades públicas;Centros propios;Hombres;365.043
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Ambos Sexos;46.421
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Mujeres;28.043
Matrícula de Grado;España;Universidades públicas;Centros adscritos;Hombres;18.378
Matrícula de Grado;España;Universidades privadas;Total Centros;Ambos Sexos;132.268
Matrícula de Grado;España;Universidades privadas;Total Centros;Mujeres;74.560
Matrícula de Grado;España;Universidades privadas;Total Centros;Hombres;57.708
Matrícula de Grado;España;Universidades privadas;Centros propios;Ambos Sexos;129.005
Matrícula de Grado;España;Universidades privadas;Centros propios;Mujeres;72.639
Matrícula de Grado;España;Universidades privadas;Centros propios;Hombres;56.366
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Ambos Sexos;3.263
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Mujeres;1.921
Matrícula de Grado;España;Universidades privadas;Centros adscritos;Hombres;1.342
Matrícula de Grado;Unión Europea (27);Total Universidades;Total Centros;Ambos Sexos;16.111
Matrícula de Grado;Unión Europea (27);Total Universidades;Total Centros;Mujeres;10.029
Matrícula de Grado;Unión Europea (27);Total Universidades;Total Centros;Hombres;6.082
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros propios;Ambos Sexos;14.750
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros propios;Mujeres;9.338
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros propios;Hombres;5.412
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros adscritos;Ambos Sexos;1.361
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros adscritos;Mujeres;691
Matrícula de Grado;Unión Europea (27);Total Universidades;Centros adscritos;Hombres;670
Matrícula de Grado;Unión Europea (27);Universidades públicas;Total Centros;Ambos Sexos;12.266
Matrícula de Grado;Unión Europea (27);Universidades públicas;Total Centros;Mujeres;8.145
Matrícula de Grado;Unión Europea (27);Universidades públicas;Total Centros;Hombres;4.121
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros propios;Ambos Sexos;11.359
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros propios;Mujeres;7.624
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros propios;Hombres;3.735
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros adscritos;Ambos Sexos;907
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros adscritos;Mujeres;521
Matrícula de Grado;Unión Europea (27);Universidades públicas;Centros adscritos;Hombres;386
Matrícula de Grado;Unión Europea (27);Universidades privadas;Total Centros;Ambos Sexos;3.845
Matrícula de Grado;Unión Europea (27);Universidades privadas;Total Centros;Mujeres;1.884
Matrícula de Grado;Unión Europea (27);Universidades privadas;Total Centros;Hombres;1.961
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros propios;Ambos Sexos;3.391
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros propios;Mujeres;1.714
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros propios;Hombres;1.677
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros adscritos;Ambos Sexos;454
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros adscritos;Mujeres;170
Matrícula de Grado;Unión Europea (27);Universidades privadas;Centros adscritos;Hombres;284
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Ambos Sexos;3.420
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Mujeres;2.218
Matrícula de Grado;Resto de Europa;Total Universidades;Total Centros;Hombres;1.202
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Ambos Sexos;3.220
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Mujeres;2.102
Matrícula de Grado;Resto de Europa;Total Universidades;Centros propios;Hombres;1.118
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Ambos Sexos;200
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Mujeres;116
Matrícula de Grado;Resto de Europa;Total Universidades;Centros adscritos;Hombres;84
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Ambos Sexos;2.960
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Mujeres;1.965
Matrícula de Grado;Resto de Europa;Universidades públicas;Total Centros;Hombres;995
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Ambos Sexos;2.770
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Mujeres;1.855
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros propios;Hombres;915
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Ambos Sexos;190
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Mujeres;110
Matrícula de Grado;Resto de Europa;Universidades públicas;Centros adscritos;Hombres;80
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Ambos Sexos;460
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Mujeres;253
Matrícula de Grado;Resto de Europa;Universidades privadas;Total Centros;Hombres;207
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Ambos Sexos;450
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Mujeres;247
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros propios;Hombres;203
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Ambos Sexos;10
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Mujeres;6
Matrícula de Grado;Resto de Europa;Universidades privadas;Centros adscritos;Hombres;4
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Total Centros;Ambos Sexos;374
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Total Centros;Mujeres;230
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Total Centros;Hombres;144
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros propios;Ambos Sexos;363
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros propios;Mujeres;222
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros propios;Hombres;141
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros adscritos;Ambos Sexos;11
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros adscritos;Mujeres;8
Matrícula de Grado;EE.UU. y Canadá;Total Universidades;Centros adscritos;Hombres;3
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Total Centros;Ambos Sexos;269
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Total Centros;Mujeres;168
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Total Centros;Hombres;101
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros propios;Ambos Sexos;260
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros propios;Mujeres;162
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros propios;Hombres;98
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Ambos Sexos;9
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Mujeres;6
Matrícula de Grado;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Hombres;3
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Total Centros;Ambos Sexos;105
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Total Centros;Mujeres;62
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Total Centros;Hombres;43
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros propios;Ambos Sexos;103
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros propios;Mujeres;60
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros propios;Hombres;43
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Ambos Sexos;2
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Mujeres;2
Matrícula de Grado;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de Grado;América Latina y Caribe;Total Universidades;Total Centros;Ambos Sexos;11.369
Matrícula de Grado;América Latina y Caribe;Total Universidades;Total Centros;Mujeres;7.008
Matrícula de Grado;América Latina y Caribe;Total Universidades;Total Centros;Hombres;4.361
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros propios;Ambos Sexos;10.799
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros propios;Mujeres;6.639
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros propios;Hombres;4.160
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros adscritos;Ambos Sexos;570
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros adscritos;Mujeres;369
Matrícula de Grado;América Latina y Caribe;Total Universidades;Centros adscritos;Hombres;201
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Total Centros;Ambos Sexos;10.059
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Total Centros;Mujeres;6.242
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Total Centros;Hombres;3.817
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros propios;Ambos Sexos;9.534
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros propios;Mujeres;5.902
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros propios;Hombres;3.632
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros adscritos;Ambos Sexos;525
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros adscritos;Mujeres;340
Matrícula de Grado;América Latina y Caribe;Universidades públicas;Centros adscritos;Hombres;185
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Total Centros;Ambos Sexos;1.310
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Total Centros;Mujeres;766
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Total Centros;Hombres;544
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros propios;Ambos Sexos;1.265
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros propios;Mujeres;737
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros propios;Hombres;528
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros adscritos;Ambos Sexos;45
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros adscritos;Mujeres;29
Matrícula de Grado;América Latina y Caribe;Universidades privadas;Centros adscritos;Hombres;16
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Ambos Sexos;2.829
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Mujeres;1.474
Matrícula de Grado;Norte de África;Total Universidades;Total Centros;Hombres;1.355
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Ambos Sexos;2.754
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Mujeres;1.435
Matrícula de Grado;Norte de África;Total Universidades;Centros propios;Hombres;1.319
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Ambos Sexos;75
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Mujeres;39
Matrícula de Grado;Norte de África;Total Universidades;Centros adscritos;Hombres;36
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Ambos Sexos;2.688
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Mujeres;1.389
Matrícula de Grado;Norte de África;Universidades públicas;Total Centros;Hombres;1.299
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Ambos Sexos;2.619
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Mujeres;1.355
Matrícula de Grado;Norte de África;Universidades públicas;Centros propios;Hombres;1.264
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Ambos Sexos;69
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Mujeres;34
Matrícula de Grado;Norte de África;Universidades públicas;Centros adscritos;Hombres;35
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Ambos Sexos;141
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Mujeres;85
Matrícula de Grado;Norte de África;Universidades privadas;Total Centros;Hombres;56
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Ambos Sexos;135
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Mujeres;80
Matrícula de Grado;Norte de África;Universidades privadas;Centros propios;Hombres;55
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Ambos Sexos;6
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Mujeres;5
Matrícula de Grado;Norte de África;Universidades privadas;Centros adscritos;Hombres;1
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Ambos Sexos;1.139
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Mujeres;495
Matrícula de Grado;Resto de África;Total Universidades;Total Centros;Hombres;644
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Ambos Sexos;1.105
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Mujeres;471
Matrícula de Grado;Resto de África;Total Universidades;Centros propios;Hombres;634
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Ambos Sexos;34
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Mujeres;24
Matrícula de Grado;Resto de África;Total Universidades;Centros adscritos;Hombres;10
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Ambos Sexos;1.076
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Mujeres;468
Matrícula de Grado;Resto de África;Universidades públicas;Total Centros;Hombres;608
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Ambos Sexos;1.048
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Mujeres;448
Matrícula de Grado;Resto de África;Universidades públicas;Centros propios;Hombres;600
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Ambos Sexos;28
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Mujeres;20
Matrícula de Grado;Resto de África;Universidades públicas;Centros adscritos;Hombres;8
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Ambos Sexos;63
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Mujeres;27
Matrícula de Grado;Resto de África;Universidades privadas;Total Centros;Hombres;36
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Ambos Sexos;57
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Mujeres;23
Matrícula de Grado;Resto de África;Universidades privadas;Centros propios;Hombres;34
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Ambos Sexos;6
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Mujeres;4
Matrícula de Grado;Resto de África;Universidades privadas;Centros adscritos;Hombres;2
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Ambos Sexos;3.529
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Mujeres;2.072
Matrícula de Grado;Asia y Oceanía;Total Universidades;Total Centros;Hombres;1.457
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Ambos Sexos;3.402
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Mujeres;1.999
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros propios;Hombres;1.403
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Ambos Sexos;127
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Mujeres;73
Matrícula de Grado;Asia y Oceanía;Total Universidades;Centros adscritos;Hombres;54
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Ambos Sexos;3.348
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Mujeres;1.974
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Total Centros;Hombres;1.374
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Ambos Sexos;3.232
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Mujeres;1.907
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros propios;Hombres;1.325
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Ambos Sexos;116
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Mujeres;67
Matrícula de Grado;Asia y Oceanía;Universidades públicas;Centros adscritos;Hombres;49
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Ambos Sexos;181
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Mujeres;98
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Total Centros;Hombres;83
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Ambos Sexos;170
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Mujeres;92
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros propios;Hombres;78
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Ambos Sexos;11
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Mujeres;6
Matrícula de Grado;Asia y Oceanía;Universidades privadas;Centros adscritos;Hombres;5
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Ambos Sexos;406.906
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Mujeres;206.970
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Total Centros;Hombres;199.936
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Ambos Sexos;398.210
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Mujeres;202.182
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros propios;Hombres;196.028
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Ambos Sexos;8.696
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Mujeres;4.788
Matrícula de 1º y 2º Ciclo;TOTAL;Total Universidades;Centros adscritos;Hombres;3.908
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Ambos Sexos;370.954
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Mujeres;189.501
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Total Centros;Hombres;181.453
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Ambos Sexos;362.258
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Mujeres;184.713
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros propios;Hombres;177.545
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Ambos Sexos;8.696
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Mujeres;4.788
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades públicas;Centros adscritos;Hombres;3.908
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Ambos Sexos;35.952
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Mujeres;17.469
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Total Centros;Hombres;18.483
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Ambos Sexos;35.952
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Mujeres;17.469
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros propios;Hombres;18.483
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;TOTAL;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Ambos Sexos;395.882
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Mujeres;200.620
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Total Centros;Hombres;195.262
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Ambos Sexos;387.319
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Mujeres;195.915
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros propios;Hombres;191.404
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Ambos Sexos;8.563
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Mujeres;4.705
Matrícula de 1º y 2º Ciclo;España;Total Universidades;Centros adscritos;Hombres;3.858
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Ambos Sexos;360.863
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Mujeres;183.577
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Total Centros;Hombres;177.286
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Ambos Sexos;352.300
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Mujeres;178.872
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros propios;Hombres;173.428
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Ambos Sexos;8.563
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Mujeres;4.705
Matrícula de 1º y 2º Ciclo;España;Universidades públicas;Centros adscritos;Hombres;3.858
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Ambos Sexos;35.019
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Mujeres;17.043
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Total Centros;Hombres;17.976
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Ambos Sexos;35.019
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Mujeres;17.043
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros propios;Hombres;17.976
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;España;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Total Centros;Ambos Sexos;4.921
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Total Centros;Mujeres;2.946
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Total Centros;Hombres;1.975
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros propios;Ambos Sexos;4.869
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros propios;Mujeres;2.911
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros propios;Hombres;1.958
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros adscritos;Ambos Sexos;52
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros adscritos;Mujeres;35
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Total Universidades;Centros adscritos;Hombres;17
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Total Centros;Ambos Sexos;4.319
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Total Centros;Mujeres;2.697
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Total Centros;Hombres;1.622
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros propios;Ambos Sexos;4.267
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros propios;Mujeres;2.662
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros propios;Hombres;1.605
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros adscritos;Ambos Sexos;52
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros adscritos;Mujeres;35
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades públicas;Centros adscritos;Hombres;17
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Total Centros;Ambos Sexos;602
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Total Centros;Mujeres;249
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Total Centros;Hombres;353
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros propios;Ambos Sexos;602
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros propios;Mujeres;249
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros propios;Hombres;353
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Total Centros;Ambos Sexos;973
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Total Centros;Mujeres;623
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Total Centros;Hombres;350
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros propios;Ambos Sexos;965
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros propios;Mujeres;617
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros propios;Hombres;348
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros adscritos;Ambos Sexos;8
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros adscritos;Mujeres;6
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros adscritos;Hombres;2
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Total Centros;Ambos Sexos;836
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Total Centros;Mujeres;553
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Total Centros;Hombres;283
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros propios;Ambos Sexos;828
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros propios;Mujeres;547
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros propios;Hombres;281
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros adscritos;Ambos Sexos;8
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros adscritos;Mujeres;6
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros adscritos;Hombres;2
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Total Centros;Ambos Sexos;137
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Total Centros;Mujeres;70
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Total Centros;Hombres;67
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros propios;Ambos Sexos;137
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros propios;Mujeres;70
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros propios;Hombres;67
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros adscritos;Hombres;..
