Nivel y Ciclo;Nacionalidad (regiones);Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros propios;Hombres;638
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Unión Europea (27);Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Total Centros;Ambos Sexos;3.006
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Total Centros;Mujeres;1.960
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Total Centros;Hombres;1.046
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros propios;Ambos Sexos;2.907
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros propios;Mujeres;1.896
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros propios;Hombres;1.011
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Total Universidades;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Total Centros;Ambos Sexos;2.585
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Total Centros;Mujeres;1.686
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Total Centros;Hombres;899
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros propios;Ambos Sexos;2.486
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros propios;Mujeres;1.622
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros propios;Hombres;864
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Total Centros;Ambos Sexos;421
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Total Centros;Mujeres;274
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Total Centros;Hombres;147
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros propios;Ambos Sexos;421
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros propios;Mujeres;274
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros propios;Hombres;147
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Resto de Europa;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;América del Norte;Total Universidades;Total Centros;Ambos Sexos;1.141
Matrícula de 1º y 2º Ciclo;América del Norte;Total Universidades;Total Centros;Mujeres;593
Matrícula de 1º y 2º Ciclo;América del Norte;Total Universidades;Total Centros;Hombres;548
Matrícula de 1º y 2º Ciclo;América del Norte;Total Universidades;Centros propios;Ambos Sexos;1.103
Matrícula de 1º y 2º Ciclo;América del Norte;Total Universidades;Centros propios;Mujeres;571
Matrícula de 1º y 2º Ciclo;América del Norte;Total Universidades;Centros propios;Hombres;532
Matrícula de 1º y 2º Ciclo;América del Norte;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;América del Norte;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;América del Norte;Total Universidades;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades públicas;Total Centros;Ambos Sexos;937
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades públicas;Total Centros;Mujeres;494
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades públicas;Total Centros;Hombres;443
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades públicas;Centros propios;Ambos Sexos;899
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades públicas;Centros propios;Mujeres;472
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades públicas;Centros propios;Hombres;427
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades privadas;Total Centros;Ambos Sexos;204
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades privadas;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades privadas;Total Centros;Hombres;105
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades privadas;Centros propios;Ambos Sexos;204
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades privadas;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades privadas;Centros propios;Hombres;105
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;América del Norte;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;América Central;Total Universidades;Total Centros;Ambos Sexos;1.071
Matrícula de 1º y 2º Ciclo;América Central;Total Universidades;Total Centros;Mujeres;706
Matrícula de 1º y 2º Ciclo;América Central;Total Universidades;Total Centros;Hombres;365
Matrícula de 1º y 2º Ciclo;América Central;Total Universidades;Centros propios;Ambos Sexos;1.039
Matrícula de 1º y 2º Ciclo;América Central;Total Universidades;Centros propios;Mujeres;679
Matrícula de 1º y 2º Ciclo;América Central;Total Universidades;Centros propios;Hombres;360
Matrícula de 1º y 2º Ciclo;América Central;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;América Central;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;América Central;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;América Central;Universidades públicas;Total Centros;Ambos Sexos;941
Matrícula de 1º y 2º Ciclo;América Central;Universidades públicas;Total Centros;Mujeres;629
Matrícula de 1º y 2º Ciclo;América Central;Universidades públicas;Total Centros;Hombres;312
Matrícula de 1º y 2º Ciclo;América Central;Universidades públicas;Centros propios;Ambos Sexos;909
Matrícula de 1º y 2º Ciclo;América Central;Universidades públicas;Centros propios;Mujeres;602
Matrícula de 1º y 2º Ciclo;América Central;Universidades públicas;Centros propios;Hombres;307
Matrícula de 1º y 2º Ciclo;América Central;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;América Central;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;América Central;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;América Central;Universidades privadas;Total Centros;Ambos Sexos;130
Matrícula de 1º y 2º Ciclo;América Central;Universidades privadas;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;América Central;Universidades privadas;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;América Central;Universidades privadas;Centros propios;Ambos Sexos;130
Matrícula de 1º y 2º Ciclo;América Central;Universidades privadas;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;América Central;Universidades privadas;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;América Central;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;América Central;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;América Central;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;América del Sur;Total Universidades;Total Centros;Ambos Sexos;9.347
Matrícula de 1º y 2º Ciclo;América del Sur;Total Universidades;Total Centros;Mujeres;5.607
Matrícula de 1º y 2º Ciclo;América del Sur;Total Universidades;Total Centros;Hombres;3.740
Matrícula de 1º y 2º Ciclo;América del Sur;Total Universidades;Centros propios;Ambos Sexos;9.046
Matrícula de 1º y 2º Ciclo;América del Sur;Total Universidades;Centros propios;Mujeres;5.378
Matrícula de 1º y 2º Ciclo;América del Sur;Total Universidades;Centros propios;Hombres;3.668
Matrícula de 1º y 2º Ciclo;América del Sur;Total Universidades;Centros adscritos;Ambos Sexos;301
Matrícula de 1º y 2º Ciclo;América del Sur;Total Universidades;Centros adscritos;Mujeres;229
Matrícula de 1º y 2º Ciclo;América del Sur;Total Universidades;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades públicas;Total Centros;Ambos Sexos;8.819
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades públicas;Total Centros;Mujeres;5.297
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades públicas;Total Centros;Hombres;3.522
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades públicas;Centros propios;Ambos Sexos;8.518
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades públicas;Centros propios;Mujeres;5.068
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades públicas;Centros propios;Hombres;3.450
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades públicas;Centros adscritos;Ambos Sexos;301
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades públicas;Centros adscritos;Mujeres;229
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades privadas;Total Centros;Ambos Sexos;528
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades privadas;Total Centros;Mujeres;310
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades privadas;Total Centros;Hombres;218
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades privadas;Centros propios;Ambos Sexos;528
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades privadas;Centros propios;Mujeres;310
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades privadas;Centros propios;Hombres;218
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;América del Sur;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Total Centros;Ambos Sexos;3.931
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Total Centros;Mujeres;1.917
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Total Centros;Hombres;2.014
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros propios;Ambos Sexos;3.887
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros propios;Mujeres;1.892
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros propios;Hombres;1.995
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Total Centros;Ambos Sexos;3.877
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Total Centros;Mujeres;1.886
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Total Centros;Hombres;1.991
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros propios;Ambos Sexos;3.833
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros propios;Mujeres;1.861
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros propios;Hombres;1.972
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Total Centros;Ambos Sexos;942
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Total Centros;Mujeres;426
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Total Centros;Hombres;516
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros propios;Ambos Sexos;916
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros propios;Mujeres;406
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros propios;Hombres;510
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Total Centros;Ambos Sexos;896
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Total Centros;Mujeres;402
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Total Centros;Hombres;494
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros propios;Ambos Sexos;870
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros propios;Mujeres;382
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros propios;Hombres;488
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Total Centros;Ambos Sexos;1.529
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Total Centros;Mujeres;812
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Total Centros;Hombres;717
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros propios;Ambos Sexos;1.498
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros propios;Mujeres;789
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros propios;Hombres;709
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Total Centros;Ambos Sexos;1.467
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Total Centros;Mujeres;779
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Total Centros;Hombres;688
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros propios;Ambos Sexos;1.436
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros propios;Mujeres;756
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros propios;Hombres;680
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros adscritos;Hombres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Total Centros;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Total Centros;Mujeres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Total Centros;Hombres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros propios;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros propios;Mujeres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros propios;Hombres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros adscritos;Ambos Sexos;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros adscritos;Mujeres;.
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;TOTAL;Total Universidades;Total Centros;Ambos Sexos;477.993
1º y 2º Ciclo. Ciclo Corto;TOTAL;Total Universidades;Total Centros;Mujeres;254.106
1º y 2º Ciclo. Ciclo Corto;TOTAL;Total Universidades;Total Centros;Hombres;223.887
1º y 2º Ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros propios;Ambos Sexos;437.930
1º y 2º Ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros propios;Mujeres;226.736
1º y 2º Ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros propios;Hombres;211.194
1º y 2º Ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros adscritos;Ambos Sexos;40.063
1º y 2º Ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros adscritos;Mujeres;27.370
1º y 2º Ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros adscritos;Hombres;12.693
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades públicas;Total Centros;Ambos Sexos;432.799
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades públicas;Total Centros;Mujeres;229.266
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades públicas;Total Centros;Hombres;203.533
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros propios;Ambos Sexos;392.736
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros propios;Mujeres;201.896
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros propios;Hombres;190.840
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros adscritos;Ambos Sexos;40.063
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros adscritos;Mujeres;27.370
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros adscritos;Hombres;12.693
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades privadas;Total Centros;Ambos Sexos;45.194
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades privadas;Total Centros;Mujeres;24.840
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades privadas;Total Centros;Hombres;20.354
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros propios;Ambos Sexos;45.194
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros propios;Mujeres;24.840
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros propios;Hombres;20.354
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;España;Total Universidades;Total Centros;Ambos Sexos;466.721
1º y 2º Ciclo. Ciclo Corto;España;Total Universidades;Total Centros;Mujeres;247.628
1º y 2º Ciclo. Ciclo Corto;España;Total Universidades;Total Centros;Hombres;219.093
1º y 2º Ciclo. Ciclo Corto;España;Total Universidades;Centros propios;Ambos Sexos;427.422
1º y 2º Ciclo. Ciclo Corto;España;Total Universidades;Centros propios;Mujeres;220.825
1º y 2º Ciclo. Ciclo Corto;España;Total Universidades;Centros propios;Hombres;206.597
1º y 2º Ciclo. Ciclo Corto;España;Total Universidades;Centros adscritos;Ambos Sexos;39.299
1º y 2º Ciclo. Ciclo Corto;España;Total Universidades;Centros adscritos;Mujeres;26.803
1º y 2º Ciclo. Ciclo Corto;España;Total Universidades;Centros adscritos;Hombres;12.496
1º y 2º Ciclo. Ciclo Corto;España;Universidades públicas;Total Centros;Ambos Sexos;422.237
1º y 2º Ciclo. Ciclo Corto;España;Universidades públicas;Total Centros;Mujeres;223.231
1º y 2º Ciclo. Ciclo Corto;España;Universidades públicas;Total Centros;Hombres;199.006
1º y 2º Ciclo. Ciclo Corto;España;Universidades públicas;Centros propios;Ambos Sexos;382.938
1º y 2º Ciclo. Ciclo Corto;España;Universidades públicas;Centros propios;Mujeres;196.428
1º y 2º Ciclo. Ciclo Corto;España;Universidades públicas;Centros propios;Hombres;186.510
1º y 2º Ciclo. Ciclo Corto;España;Universidades públicas;Centros adscritos;Ambos Sexos;39.299
1º y 2º Ciclo. Ciclo Corto;España;Universidades públicas;Centros adscritos;Mujeres;26.803
1º y 2º Ciclo. Ciclo Corto;España;Universidades públicas;Centros adscritos;Hombres;12.496
1º y 2º Ciclo. Ciclo Corto;España;Universidades privadas;Total Centros;Ambos Sexos;44.484
1º y 2º Ciclo. Ciclo Corto;España;Universidades privadas;Total Centros;Mujeres;24.397
1º y 2º Ciclo. Ciclo Corto;España;Universidades privadas;Total Centros;Hombres;20.087
1º y 2º Ciclo. Ciclo Corto;España;Universidades privadas;Centros propios;Ambos Sexos;44.484
1º y 2º Ciclo. Ciclo Corto;España;Universidades privadas;Centros propios;Mujeres;24.397
1º y 2º Ciclo. Ciclo Corto;España;Universidades privadas;Centros propios;Hombres;20.087
1º y 2º Ciclo. Ciclo Corto;España;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;España;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;España;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Total Centros;Ambos Sexos;3.775
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Total Centros;Mujeres;2.342
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Total Centros;Hombres;1.433
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros propios;Ambos Sexos;3.479
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros propios;Mujeres;2.129
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros propios;Hombres;1.350
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros adscritos;Ambos Sexos;296
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros adscritos;Mujeres;213
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros adscritos;Hombres;..
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Total Centros;Ambos Sexos;3.528
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Total Centros;Mujeres;2.197
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Total Centros;Hombres;1.331
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros propios;Ambos Sexos;3.232
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros propios;Mujeres;1.984
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros propios;Hombres;1.248
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros adscritos;Ambos Sexos;296
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros adscritos;Mujeres;213
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros adscritos;Hombres;..
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Total Centros;Ambos Sexos;247
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Total Centros;Mujeres;145
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Total Centros;Hombres;102
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros propios;Ambos Sexos;247
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros propios;Mujeres;145
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros propios;Hombres;102
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Total Centros;Ambos Sexos;981
1º y 2º Ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Total Centros;Mujeres;618
1º y 2º Ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Total Centros;Hombres;363
1º y 2º Ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros propios;Ambos Sexos;906
1º y 2º Ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros propios;Mujeres;570
1º y 2º Ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros propios;Hombres;336
