Sexo;Universidad;Ámbito de estudio ISCED 1999;Total
Hombres;Oviedo;520 - Ingeniería y profesiones afines;732
Hombres;Oviedo;521 - Mecánica y metalurgia;708
Hombres;Oviedo;522 - Electricidad y energía;195
Hombres;Oviedo;523 - Electrónica y automática;390
Hombres;Oviedo;524 - Procesos químicos;261
Hombres;Oviedo;525 - Vehículos de motor, barcos y aeronaves;188
Hombres;Oviedo;541 - Industria de la alimentación;.
Hombres;Oviedo;542 - Industria textil, confección, del calzado y piel;.
Hombres;Oviedo;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Hombres;Oviedo;544 - Minería y extracción;307
Hombres;Oviedo;581 - Arquitectura y urbanismo;..
Hombres;Oviedo;582 - Construcción e ingeniería civil;235
Hombres;Oviedo;Total Agricultura y veterinaria;120
Hombres;Oviedo;620 - Agricultura, ganadería y pesca;.
Hombres;Oviedo;621 - Producción agrícola y explotación ganadera;.
Hombres;Oviedo;622 - Horticultura;.
Hombres;Oviedo;623 - Silvicultura;120
Hombres;Oviedo;641 - Veterinaria;.
Hombres;Oviedo;Total Salud y servicios sociales;653
Hombres;Oviedo;720 - Salud;.
Hombres;Oviedo;721 - Medicina;308
Hombres;Oviedo;723 - Enfermería y atención a enfermos;..
Hombres;Oviedo;724 - Estudios dentales;..
Hombres;Oviedo;725 - Tecnología de diagnóstico y tratamiento médico;.
Hombres;Oviedo;726 - Terapia y rehabilitación;139
Hombres;Oviedo;727 - Farmacia;.
Hombres;Oviedo;762 - Trabajo social y orientación;..
Hombres;Oviedo;Total Servicios;131
Hombres;Oviedo;811 - Hostelería;.
Hombres;Oviedo;812 - Viajes, turismo y ocio;111
Hombres;Oviedo;813 - Deportes;.
Hombres;Oviedo;840 - Servicios de transporte;..
Hombres;Oviedo;851 - Control y tecnología medioambiental;.
Hombres;Oviedo;861 - Protección de la propiedad y las personas;.
Hombres;Oviedo;862 - Salud y seguridad en el trabajo;.
Hombres;Oviedo;863 - Enseñanza militar;.
Hombres;Pablo de Olavide;Total Ámbito;3.884
Hombres;Pablo de Olavide;Total Educación;..
Hombres;Pablo de Olavide;140 - Formación de personal docente y ciencias de la educación;..
Hombres;Pablo de Olavide;142 - Ciencias de la educación;.
Hombres;Pablo de Olavide;143 - Formación de docentes de enseñanza infantil;.
Hombres;Pablo de Olavide;144 - Formación de docentes de enseñanza primaria;.
Hombres;Pablo de Olavide;145 - Formación de docentes de enseñanza de temas especiales;.
Hombres;Pablo de Olavide;146 - Formación de docentes de formación profesional;.
Hombres;Pablo de Olavide;Total Artes y humanidades;237
Hombres;Pablo de Olavide;211 - Bellas artes;.
Hombres;Pablo de Olavide;212 - Música y artes del espectáculo;.
Hombres;Pablo de Olavide;213 - Técnicas audiovisuales y medios de comunicación;..
Hombres;Pablo de Olavide;214 - Diseño;.
Hombres;Pablo de Olavide;220 - Humanidades;..
Hombres;Pablo de Olavide;222 - Lenguas extranjeras;148
Hombres;Pablo de Olavide;223 - Lenguas y dialectos españoles;.
Hombres;Pablo de Olavide;225 - Historia y arqueología;.
Hombres;Pablo de Olavide;226 - Filosofía y ética;.
Hombres;Pablo de Olavide;Total Ciencias sociales, educación comercial y derecho;2.327
Hombres;Pablo de Olavide;311 - Psicología;.
Hombres;Pablo de Olavide;312 - Sociología, antropología y geografía social y cultural;363
Hombres;Pablo de Olavide;313 - Ciencias políticas;120
Hombres;Pablo de Olavide;314 - Economía;..
Hombres;Pablo de Olavide;321 - Periodismo;.
Hombres;Pablo de Olavide;322 - Biblioteconomía, documentación y archivos;.
Hombres;Pablo de Olavide;342 - Marketing y publicidad;.
Hombres;Pablo de Olavide;343 - Finanzas, banca y seguros;265
Hombres;Pablo de Olavide;344 - Contabilidad y gestión de impuestos;.
Hombres;Pablo de Olavide;345 - Administración y gestión de empresas;905
Hombres;Pablo de Olavide;380 - Derecho;580
Hombres;Pablo de Olavide;Total Ciencias;454
Hombres;Pablo de Olavide;421 - Biología y Bioquímica;.
Hombres;Pablo de Olavide;422 - Ciencias del medio ambiente;294
Hombres;Pablo de Olavide;440 - Ciencias Físicas, químicas, geológicas;.
Hombres;Pablo de Olavide;441 - Física;.
Hombres;Pablo de Olavide;442 - Química;.
Hombres;Pablo de Olavide;443 - Geología y meteorología;.
Hombres;Pablo de Olavide;461 - Matemáticas;.
Hombres;Pablo de Olavide;462 - Estadística;.
Hombres;Pablo de Olavide;481 - Ciencias de la computación;160
Hombres;Pablo de Olavide;Total Ingeniería, industria y construcción;..
Hombres;Pablo de Olavide;520 - Ingeniería y profesiones afines;.
Hombres;Pablo de Olavide;521 - Mecánica y metalurgia;.
Hombres;Pablo de Olavide;522 - Electricidad y energía;.
Hombres;Pablo de Olavide;523 - Electrónica y automática;.
Hombres;Pablo de Olavide;524 - Procesos químicos;..
Hombres;Pablo de Olavide;525 - Vehículos de motor, barcos y aeronaves;.
Hombres;Pablo de Olavide;541 - Industria de la alimentación;.
Hombres;Pablo de Olavide;542 - Industria textil, confección, del calzado y piel;.
Hombres;Pablo de Olavide;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Hombres;Pablo de Olavide;544 - Minería y extracción;.
Hombres;Pablo de Olavide;581 - Arquitectura y urbanismo;.
Hombres;Pablo de Olavide;582 - Construcción e ingeniería civil;.
Hombres;Pablo de Olavide;Total Agricultura y veterinaria;.
Hombres;Pablo de Olavide;620 - Agricultura, ganadería y pesca;.
Hombres;Pablo de Olavide;621 - Producción agrícola y explotación ganadera;.
Hombres;Pablo de Olavide;622 - Horticultura;.
Hombres;Pablo de Olavide;623 - Silvicultura;.
Hombres;Pablo de Olavide;641 - Veterinaria;.
Hombres;Pablo de Olavide;Total Salud y servicios sociales;147
Hombres;Pablo de Olavide;720 - Salud;.
Hombres;Pablo de Olavide;721 - Medicina;.
Hombres;Pablo de Olavide;723 - Enfermería y atención a enfermos;.
Hombres;Pablo de Olavide;724 - Estudios dentales;.
Hombres;Pablo de Olavide;725 - Tecnología de diagnóstico y tratamiento médico;.
Hombres;Pablo de Olavide;726 - Terapia y rehabilitación;..
Hombres;Pablo de Olavide;727 - Farmacia;.
Hombres;Pablo de Olavide;762 - Trabajo social y orientación;101
Hombres;Pablo de Olavide;Total Servicios;568
Hombres;Pablo de Olavide;811 - Hostelería;.
Hombres;Pablo de Olavide;812 - Viajes, turismo y ocio;.
Hombres;Pablo de Olavide;813 - Deportes;568
Hombres;Pablo de Olavide;840 - Servicios de transporte;.
Hombres;Pablo de Olavide;851 - Control y tecnología medioambiental;.
Hombres;Pablo de Olavide;861 - Protección de la propiedad y las personas;.
Hombres;Pablo de Olavide;862 - Salud y seguridad en el trabajo;.
Hombres;Pablo de Olavide;863 - Enseñanza militar;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;Total Ámbito;18.633
Hombres;País Vasco/Euskal Herriko Unibertsitatea;Total Educación;1.232
Hombres;País Vasco/Euskal Herriko Unibertsitatea;140 - Formación de personal docente y ciencias de la educación;179
Hombres;País Vasco/Euskal Herriko Unibertsitatea;142 - Ciencias de la educación;..
Hombres;País Vasco/Euskal Herriko Unibertsitatea;143 - Formación de docentes de enseñanza infantil;174
Hombres;País Vasco/Euskal Herriko Unibertsitatea;144 - Formación de docentes de enseñanza primaria;843
Hombres;País Vasco/Euskal Herriko Unibertsitatea;145 - Formación de docentes de enseñanza de temas especiales;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;146 - Formación de docentes de formación profesional;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;Total Artes y humanidades;1.428
Hombres;País Vasco/Euskal Herriko Unibertsitatea;211 - Bellas artes;340
Hombres;País Vasco/Euskal Herriko Unibertsitatea;212 - Música y artes del espectáculo;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;213 - Técnicas audiovisuales y medios de comunicación;151
Hombres;País Vasco/Euskal Herriko Unibertsitatea;214 - Diseño;142
Hombres;País Vasco/Euskal Herriko Unibertsitatea;220 - Humanidades;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;222 - Lenguas extranjeras;229
Hombres;País Vasco/Euskal Herriko Unibertsitatea;223 - Lenguas y dialectos españoles;106
Hombres;País Vasco/Euskal Herriko Unibertsitatea;225 - Historia y arqueología;324
Hombres;País Vasco/Euskal Herriko Unibertsitatea;226 - Filosofía y ética;136
Hombres;País Vasco/Euskal Herriko Unibertsitatea;Total Ciencias sociales, educación comercial y derecho;5.343
Hombres;País Vasco/Euskal Herriko Unibertsitatea;311 - Psicología;234
Hombres;País Vasco/Euskal Herriko Unibertsitatea;312 - Sociología, antropología y geografía social y cultural;290
Hombres;País Vasco/Euskal Herriko Unibertsitatea;313 - Ciencias políticas;185
Hombres;País Vasco/Euskal Herriko Unibertsitatea;314 - Economía;262
Hombres;País Vasco/Euskal Herriko Unibertsitatea;321 - Periodismo;405
Hombres;País Vasco/Euskal Herriko Unibertsitatea;322 - Biblioteconomía, documentación y archivos;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;342 - Marketing y publicidad;293
Hombres;País Vasco/Euskal Herriko Unibertsitatea;343 - Finanzas, banca y seguros;134
Hombres;País Vasco/Euskal Herriko Unibertsitatea;344 - Contabilidad y gestión de impuestos;..
Hombres;País Vasco/Euskal Herriko Unibertsitatea;345 - Administración y gestión de empresas;2.974
Hombres;País Vasco/Euskal Herriko Unibertsitatea;380 - Derecho;474
Hombres;País Vasco/Euskal Herriko Unibertsitatea;Total Ciencias;2.123
Hombres;País Vasco/Euskal Herriko Unibertsitatea;421 - Biología y Bioquímica;251
Hombres;País Vasco/Euskal Herriko Unibertsitatea;422 - Ciencias del medio ambiente;220
Hombres;País Vasco/Euskal Herriko Unibertsitatea;440 - Ciencias Físicas, químicas, geológicas;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;441 - Física;248
Hombres;País Vasco/Euskal Herriko Unibertsitatea;442 - Química;287
Hombres;País Vasco/Euskal Herriko Unibertsitatea;443 - Geología y meteorología;114
Hombres;País Vasco/Euskal Herriko Unibertsitatea;461 - Matemáticas;150
Hombres;País Vasco/Euskal Herriko Unibertsitatea;462 - Estadística;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;481 - Ciencias de la computación;850
Hombres;País Vasco/Euskal Herriko Unibertsitatea;Total Ingeniería, industria y construcción;6.500
Hombres;País Vasco/Euskal Herriko Unibertsitatea;520 - Ingeniería y profesiones afines;1.184
Hombres;País Vasco/Euskal Herriko Unibertsitatea;521 - Mecánica y metalurgia;1.512
Hombres;País Vasco/Euskal Herriko Unibertsitatea;522 - Electricidad y energía;366
Hombres;País Vasco/Euskal Herriko Unibertsitatea;523 - Electrónica y automática;1.420
Hombres;País Vasco/Euskal Herriko Unibertsitatea;524 - Procesos químicos;314
Hombres;País Vasco/Euskal Herriko Unibertsitatea;525 - Vehículos de motor, barcos y aeronaves;249
Hombres;País Vasco/Euskal Herriko Unibertsitatea;541 - Industria de la alimentación;..
Hombres;País Vasco/Euskal Herriko Unibertsitatea;542 - Industria textil, confección, del calzado y piel;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;544 - Minería y extracción;166
Hombres;País Vasco/Euskal Herriko Unibertsitatea;581 - Arquitectura y urbanismo;735
Hombres;País Vasco/Euskal Herriko Unibertsitatea;582 - Construcción e ingeniería civil;509
Hombres;País Vasco/Euskal Herriko Unibertsitatea;Total Agricultura y veterinaria;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;620 - Agricultura, ganadería y pesca;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;621 - Producción agrícola y explotación ganadera;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;622 - Horticultura;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;623 - Silvicultura;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;641 - Veterinaria;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;Total Salud y servicios sociales;1.381
Hombres;País Vasco/Euskal Herriko Unibertsitatea;720 - Salud;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;721 - Medicina;595
Hombres;País Vasco/Euskal Herriko Unibertsitatea;723 - Enfermería y atención a enfermos;253
Hombres;País Vasco/Euskal Herriko Unibertsitatea;724 - Estudios dentales;..
Hombres;País Vasco/Euskal Herriko Unibertsitatea;725 - Tecnología de diagnóstico y tratamiento médico;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;726 - Terapia y rehabilitación;153
Hombres;País Vasco/Euskal Herriko Unibertsitatea;727 - Farmacia;199
Hombres;País Vasco/Euskal Herriko Unibertsitatea;762 - Trabajo social y orientación;128
Hombres;País Vasco/Euskal Herriko Unibertsitatea;Total Servicios;626
Hombres;País Vasco/Euskal Herriko Unibertsitatea;811 - Hostelería;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;812 - Viajes, turismo y ocio;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;813 - Deportes;392
Hombres;País Vasco/Euskal Herriko Unibertsitatea;840 - Servicios de transporte;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;851 - Control y tecnología medioambiental;227
Hombres;País Vasco/Euskal Herriko Unibertsitatea;861 - Protección de la propiedad y las personas;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;862 - Salud y seguridad en el trabajo;.
Hombres;País Vasco/Euskal Herriko Unibertsitatea;863 - Enseñanza militar;.
Hombres;Politécnica de Cartagena;Total Ámbito;3.889
Hombres;Politécnica de Cartagena;Total Educación;.
Hombres;Politécnica de Cartagena;140 - Formación de personal docente y ciencias de la educación;.
Hombres;Politécnica de Cartagena;142 - Ciencias de la educación;.
Hombres;Politécnica de Cartagena;143 - Formación de docentes de enseñanza infantil;.
Hombres;Politécnica de Cartagena;144 - Formación de docentes de enseñanza primaria;.
Hombres;Politécnica de Cartagena;145 - Formación de docentes de enseñanza de temas especiales;.
Hombres;Politécnica de Cartagena;146 - Formación de docentes de formación profesional;.
Hombres;Politécnica de Cartagena;Total Artes y humanidades;.
Hombres;Politécnica de Cartagena;211 - Bellas artes;.
Hombres;Politécnica de Cartagena;212 - Música y artes del espectáculo;.
Hombres;Politécnica de Cartagena;213 - Técnicas audiovisuales y medios de comunicación;.
Hombres;Politécnica de Cartagena;214 - Diseño;.
Hombres;Politécnica de Cartagena;220 - Humanidades;.
Hombres;Politécnica de Cartagena;222 - Lenguas extranjeras;.
Hombres;Politécnica de Cartagena;223 - Lenguas y dialectos españoles;.
Hombres;Politécnica de Cartagena;225 - Historia y arqueología;.
Hombres;Politécnica de Cartagena;226 - Filosofía y ética;.
Hombres;Politécnica de Cartagena;Total Ciencias sociales, educación comercial y derecho;360
Hombres;Politécnica de Cartagena;311 - Psicología;.
Hombres;Politécnica de Cartagena;312 - Sociología, antropología y geografía social y cultural;.
Hombres;Politécnica de Cartagena;313 - Ciencias políticas;.
Hombres;Politécnica de Cartagena;314 - Economía;.
Hombres;Politécnica de Cartagena;321 - Periodismo;.
Hombres;Politécnica de Cartagena;322 - Biblioteconomía, documentación y archivos;.
Hombres;Politécnica de Cartagena;342 - Marketing y publicidad;.
Hombres;Politécnica de Cartagena;343 - Finanzas, banca y seguros;.
Hombres;Politécnica de Cartagena;344 - Contabilidad y gestión de impuestos;.
Hombres;Politécnica de Cartagena;345 - Administración y gestión de empresas;360
Hombres;Politécnica de Cartagena;380 - Derecho;.
Hombres;Politécnica de Cartagena;Total Ciencias;.
Hombres;Politécnica de Cartagena;421 - Biología y Bioquímica;.
Hombres;Politécnica de Cartagena;422 - Ciencias del medio ambiente;.
Hombres;Politécnica de Cartagena;440 - Ciencias Físicas, químicas, geológicas;.
Hombres;Politécnica de Cartagena;441 - Física;.
Hombres;Politécnica de Cartagena;442 - Química;.
Hombres;Politécnica de Cartagena;443 - Geología y meteorología;.
Hombres;Politécnica de Cartagena;461 - Matemáticas;.
Hombres;Politécnica de Cartagena;462 - Estadística;.
Hombres;Politécnica de Cartagena;481 - Ciencias de la computación;.
Hombres;Politécnica de Cartagena;Total Ingeniería, industria y construcción;3.436
Hombres;Politécnica de Cartagena;520 - Ingeniería y profesiones afines;773
Hombres;Politécnica de Cartagena;521 - Mecánica y metalurgia;562
Hombres;Politécnica de Cartagena;522 - Electricidad y energía;214
Hombres;Politécnica de Cartagena;523 - Electrónica y automática;725
Hombres;Politécnica de Cartagena;524 - Procesos químicos;..
Hombres;Politécnica de Cartagena;525 - Vehículos de motor, barcos y aeronaves;204
Hombres;Politécnica de Cartagena;541 - Industria de la alimentación;..
Hombres;Politécnica de Cartagena;542 - Industria textil, confección, del calzado y piel;.
Hombres;Politécnica de Cartagena;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Hombres;Politécnica de Cartagena;544 - Minería y extracción;..
Hombres;Politécnica de Cartagena;581 - Arquitectura y urbanismo;444
Hombres;Politécnica de Cartagena;582 - Construcción e ingeniería civil;243
Hombres;Politécnica de Cartagena;Total Agricultura y veterinaria;..
Hombres;Politécnica de Cartagena;620 - Agricultura, ganadería y pesca;.
Hombres;Politécnica de Cartagena;621 - Producción agrícola y explotación ganadera;..
Hombres;Politécnica de Cartagena;622 - Horticultura;.
Hombres;Politécnica de Cartagena;623 - Silvicultura;.
Hombres;Politécnica de Cartagena;641 - Veterinaria;.
Hombres;Politécnica de Cartagena;Total Salud y servicios sociales;.
Hombres;Politécnica de Cartagena;720 - Salud;.
Hombres;Politécnica de Cartagena;721 - Medicina;.
Hombres;Politécnica de Cartagena;723 - Enfermería y atención a enfermos;.
Hombres;Politécnica de Cartagena;724 - Estudios dentales;.
Hombres;Politécnica de Cartagena;725 - Tecnología de diagnóstico y tratamiento médico;.
Hombres;Politécnica de Cartagena;726 - Terapia y rehabilitación;.
Hombres;Politécnica de Cartagena;727 - Farmacia;.
Hombres;Politécnica de Cartagena;762 - Trabajo social y orientación;.
Hombres;Politécnica de Cartagena;Total Servicios;..
Hombres;Politécnica de Cartagena;811 - Hostelería;.
Hombres;Politécnica de Cartagena;812 - Viajes, turismo y ocio;..
Hombres;Politécnica de Cartagena;813 - Deportes;.
Hombres;Politécnica de Cartagena;840 - Servicios de transporte;.
Hombres;Politécnica de Cartagena;851 - Control y tecnología medioambiental;.
Hombres;Politécnica de Cartagena;861 - Protección de la propiedad y las personas;.
Hombres;Politécnica de Cartagena;862 - Salud y seguridad en el trabajo;.
Hombres;Politécnica de Cartagena;863 - Enseñanza militar;.
Hombres;Politécnica de Catalunya;Total Ámbito;20.355
Hombres;Politécnica de Catalunya;Total Educación;.
Hombres;Politécnica de Catalunya;140 - Formación de personal docente y ciencias de la educación;.
Hombres;Politécnica de Catalunya;142 - Ciencias de la educación;.
Hombres;Politécnica de Catalunya;143 - Formación de docentes de enseñanza infantil;.
Hombres;Politécnica de Catalunya;144 - Formación de docentes de enseñanza primaria;.
Hombres;Politécnica de Catalunya;145 - Formación de docentes de enseñanza de temas especiales;.
Hombres;Politécnica de Catalunya;146 - Formación de docentes de formación profesional;.
Hombres;Politécnica de Catalunya;Total Artes y humanidades;464
Hombres;Politécnica de Catalunya;211 - Bellas artes;.
Hombres;Politécnica de Catalunya;212 - Música y artes del espectáculo;.
Hombres;Politécnica de Catalunya;213 - Técnicas audiovisuales y medios de comunicación;464
Hombres;Politécnica de Catalunya;214 - Diseño;.
Hombres;Politécnica de Catalunya;220 - Humanidades;.
Hombres;Politécnica de Catalunya;222 - Lenguas extranjeras;.
Hombres;Politécnica de Catalunya;223 - Lenguas y dialectos españoles;.
Hombres;Politécnica de Catalunya;225 - Historia y arqueología;.
Hombres;Politécnica de Catalunya;226 - Filosofía y ética;.
Hombres;Politécnica de Catalunya;Total Ciencias sociales, educación comercial y derecho;788
Hombres;Politécnica de Catalunya;311 - Psicología;.
Hombres;Politécnica de Catalunya;312 - Sociología, antropología y geografía social y cultural;.
Hombres;Politécnica de Catalunya;313 - Ciencias políticas;.
Hombres;Politécnica de Catalunya;314 - Economía;.
Hombres;Politécnica de Catalunya;321 - Periodismo;.
Hombres;Politécnica de Catalunya;322 - Biblioteconomía, documentación y archivos;.
Hombres;Politécnica de Catalunya;342 - Marketing y publicidad;..
Hombres;Politécnica de Catalunya;343 - Finanzas, banca y seguros;.
Hombres;Politécnica de Catalunya;344 - Contabilidad y gestión de impuestos;.
Hombres;Politécnica de Catalunya;345 - Administración y gestión de empresas;754
Hombres;Politécnica de Catalunya;380 - Derecho;.
Hombres;Politécnica de Catalunya;Total Ciencias;2.400
Hombres;Politécnica de Catalunya;421 - Biología y Bioquímica;.
Hombres;Politécnica de Catalunya;422 - Ciencias del medio ambiente;.
Hombres;Politécnica de Catalunya;440 - Ciencias Físicas, químicas, geológicas;.
Hombres;Politécnica de Catalunya;441 - Física;..
Hombres;Politécnica de Catalunya;442 - Química;.
Hombres;Politécnica de Catalunya;443 - Geología y meteorología;..
Hombres;Politécnica de Catalunya;461 - Matemáticas;213
Hombres;Politécnica de Catalunya;462 - Estadística;.
Hombres;Politécnica de Catalunya;481 - Ciencias de la computación;2.010
Hombres;Politécnica de Catalunya;Total Ingeniería, industria y construcción;15.997
Hombres;Politécnica de Catalunya;520 - Ingeniería y profesiones afines;3.392
Hombres;Politécnica de Catalunya;521 - Mecánica y metalurgia;2.338
Hombres;Politécnica de Catalunya;522 - Electricidad y energía;813
Hombres;Politécnica de Catalunya;523 - Electrónica y automática;2.900
Hombres;Politécnica de Catalunya;524 - Procesos químicos;500
Hombres;Politécnica de Catalunya;525 - Vehículos de motor, barcos y aeronaves;1.597
Hombres;Politécnica de Catalunya;541 - Industria de la alimentación;.
Hombres;Politécnica de Catalunya;542 - Industria textil, confección, del calzado y piel;311
Hombres;Politécnica de Catalunya;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Hombres;Politécnica de Catalunya;544 - Minería y extracción;276
Hombres;Politécnica de Catalunya;581 - Arquitectura y urbanismo;2.660
Hombres;Politécnica de Catalunya;582 - Construcción e ingeniería civil;1.112
Hombres;Politécnica de Catalunya;Total Agricultura y veterinaria;459
Hombres;Politécnica de Catalunya;620 - Agricultura, ganadería y pesca;.
Hombres;Politécnica de Catalunya;621 - Producción agrícola y explotación ganadera;440
Hombres;Politécnica de Catalunya;622 - Horticultura;..
Hombres;Politécnica de Catalunya;623 - Silvicultura;.
Hombres;Politécnica de Catalunya;641 - Veterinaria;.
Hombres;Politécnica de Catalunya;Total Salud y servicios sociales;208
Hombres;Politécnica de Catalunya;720 - Salud;.
Hombres;Politécnica de Catalunya;721 - Medicina;.
Hombres;Politécnica de Catalunya;723 - Enfermería y atención a enfermos;.
Hombres;Politécnica de Catalunya;724 - Estudios dentales;.
Hombres;Politécnica de Catalunya;725 - Tecnología de diagnóstico y tratamiento médico;208
Hombres;Politécnica de Catalunya;726 - Terapia y rehabilitación;.
Hombres;Politécnica de Catalunya;727 - Farmacia;.
Hombres;Politécnica de Catalunya;762 - Trabajo social y orientación;.
Hombres;Politécnica de Catalunya;Total Servicios;..
Hombres;Politécnica de Catalunya;811 - Hostelería;.
Hombres;Politécnica de Catalunya;812 - Viajes, turismo y ocio;.
Hombres;Politécnica de Catalunya;813 - Deportes;.
Hombres;Politécnica de Catalunya;840 - Servicios de transporte;..
Hombres;Politécnica de Catalunya;851 - Control y tecnología medioambiental;.
Hombres;Politécnica de Catalunya;861 - Protección de la propiedad y las personas;.
Hombres;Politécnica de Catalunya;862 - Salud y seguridad en el trabajo;.
Hombres;Politécnica de Catalunya;863 - Enseñanza militar;.
Hombres;Politécnica de Madrid;Total Ámbito;22.675
Hombres;Politécnica de Madrid;Total Educación;.
Hombres;Politécnica de Madrid;140 - Formación de personal docente y ciencias de la educación;.
Hombres;Politécnica de Madrid;142 - Ciencias de la educación;.
Hombres;Politécnica de Madrid;143 - Formación de docentes de enseñanza infantil;.
Hombres;Politécnica de Madrid;144 - Formación de docentes de enseñanza primaria;.
Hombres;Politécnica de Madrid;145 - Formación de docentes de enseñanza de temas especiales;.
Hombres;Politécnica de Madrid;146 - Formación de docentes de formación profesional;.
Hombres;Politécnica de Madrid;Total Artes y humanidades;.
Hombres;Politécnica de Madrid;211 - Bellas artes;.
Hombres;Politécnica de Madrid;212 - Música y artes del espectáculo;.
Hombres;Politécnica de Madrid;213 - Técnicas audiovisuales y medios de comunicación;.
Hombres;Politécnica de Madrid;214 - Diseño;.
Hombres;Politécnica de Madrid;220 - Humanidades;.
Hombres;Politécnica de Madrid;222 - Lenguas extranjeras;.
Hombres;Politécnica de Madrid;223 - Lenguas y dialectos españoles;.
Hombres;Politécnica de Madrid;225 - Historia y arqueología;.
Hombres;Politécnica de Madrid;226 - Filosofía y ética;.
Hombres;Politécnica de Madrid;Total Ciencias sociales, educación comercial y derecho;..
Hombres;Politécnica de Madrid;311 - Psicología;.
Hombres;Politécnica de Madrid;312 - Sociología, antropología y geografía social y cultural;.
Hombres;Politécnica de Madrid;313 - Ciencias políticas;.
Hombres;Politécnica de Madrid;314 - Economía;.
Hombres;Politécnica de Madrid;321 - Periodismo;.
Hombres;Politécnica de Madrid;322 - Biblioteconomía, documentación y archivos;.
Hombres;Politécnica de Madrid;342 - Marketing y publicidad;.
Hombres;Politécnica de Madrid;343 - Finanzas, banca y seguros;.
Hombres;Politécnica de Madrid;344 - Contabilidad y gestión de impuestos;.
Hombres;Politécnica de Madrid;345 - Administración y gestión de empresas;..
Hombres;Politécnica de Madrid;380 - Derecho;.
Hombres;Politécnica de Madrid;Total Ciencias;2.473
Hombres;Politécnica de Madrid;421 - Biología y Bioquímica;.
Hombres;Politécnica de Madrid;422 - Ciencias del medio ambiente;.
Hombres;Politécnica de Madrid;440 - Ciencias Físicas, químicas, geológicas;.
Hombres;Politécnica de Madrid;441 - Física;.
Hombres;Politécnica de Madrid;442 - Química;.
Hombres;Politécnica de Madrid;443 - Geología y meteorología;..
Hombres;Politécnica de Madrid;461 - Matemáticas;132
Hombres;Politécnica de Madrid;462 - Estadística;.
Hombres;Politécnica de Madrid;481 - Ciencias de la computación;2.314
Hombres;Politécnica de Madrid;Total Ingeniería, industria y construcción;17.529
Hombres;Politécnica de Madrid;520 - Ingeniería y profesiones afines;1.980
Hombres;Politécnica de Madrid;521 - Mecánica y metalurgia;703
Hombres;Politécnica de Madrid;522 - Electricidad y energía;770
Hombres;Politécnica de Madrid;523 - Electrónica y automática;3.231
Hombres;Politécnica de Madrid;524 - Procesos químicos;448
Hombres;Politécnica de Madrid;525 - Vehículos de motor, barcos y aeronaves;3.512
Hombres;Politécnica de Madrid;541 - Industria de la alimentación;..
Hombres;Politécnica de Madrid;542 - Industria textil, confección, del calzado y piel;.
Hombres;Politécnica de Madrid;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);234
Hombres;Politécnica de Madrid;544 - Minería y extracción;733
Hombres;Politécnica de Madrid;581 - Arquitectura y urbanismo;3.032
Hombres;Politécnica de Madrid;582 - Construcción e ingeniería civil;2.875
Hombres;Politécnica de Madrid;Total Agricultura y veterinaria;1.420
Hombres;Politécnica de Madrid;620 - Agricultura, ganadería y pesca;.
Hombres;Politécnica de Madrid;621 - Producción agrícola y explotación ganadera;841
Hombres;Politécnica de Madrid;622 - Horticultura;..
Hombres;Politécnica de Madrid;623 - Silvicultura;564
Hombres;Politécnica de Madrid;641 - Veterinaria;.
Hombres;Politécnica de Madrid;Total Salud y servicios sociales;..
Hombres;Politécnica de Madrid;720 - Salud;.
Hombres;Politécnica de Madrid;721 - Medicina;.
Hombres;Politécnica de Madrid;723 - Enfermería y atención a enfermos;.
Hombres;Politécnica de Madrid;724 - Estudios dentales;.
Hombres;Politécnica de Madrid;725 - Tecnología de diagnóstico y tratamiento médico;..
Hombres;Politécnica de Madrid;726 - Terapia y rehabilitación;.
