Nivel y Ciclo;Rama de la enseñanza;Tipo de universidad;Tipo de centro;Sexo;Total
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Total Universidades;Total Centros;Ambos Sexos;192.441
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Total Universidades;Total Centros;Mujeres;46.112
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Total Universidades;Total Centros;Hombres;146.329
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Total Universidades;Centros propios;Ambos Sexos;186.167
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Total Universidades;Centros propios;Mujeres;44.907
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Total Universidades;Centros propios;Hombres;141.260
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Ambos Sexos;6.274
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Mujeres;1.205
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Hombres;5.069
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Ambos Sexos;177.394
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Mujeres;43.265
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Hombres;134.129
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Ambos Sexos;171.120
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Mujeres;42.060
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Hombres;129.060
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Ambos Sexos;6.274
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Mujeres;1.205
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Hombres;5.069
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Ambos Sexos;15.047
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Mujeres;2.847
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Hombres;12.200
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Ambos Sexos;15.047
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Mujeres;2.847
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Hombres;12.200
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Total Universidades;Total Centros;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Total Universidades;Total Centros;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Total Universidades;Total Centros;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Total Universidades;Centros propios;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Total Universidades;Centros propios;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Total Universidades;Centros propios;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Total Universidades;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Total Universidades;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Total Universidades;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades públicas;Total Centros;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades públicas;Total Centros;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades públicas;Total Centros;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades públicas;Centros propios;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades públicas;Centros propios;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades públicas;Centros propios;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades públicas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades públicas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades privadas;Total Centros;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades privadas;Total Centros;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades privadas;Total Centros;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades privadas;Centros propios;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades privadas;Centros propios;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades privadas;Centros propios;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Artes y Humanidades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Total Universidades;Total Centros;Ambos Sexos;54.376
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Total Universidades;Total Centros;Mujeres;42.908
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Total Universidades;Total Centros;Hombres;11.468
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Total Universidades;Centros propios;Ambos Sexos;42.762
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Total Universidades;Centros propios;Mujeres;33.406
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Total Universidades;Centros propios;Hombres;9.356
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Total Universidades;Centros adscritos;Ambos Sexos;11.614
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Total Universidades;Centros adscritos;Mujeres;9.502
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Total Universidades;Centros adscritos;Hombres;2.112
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades públicas;Total Centros;Ambos Sexos;43.729
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades públicas;Total Centros;Mujeres;35.112
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades públicas;Total Centros;Hombres;8.617
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades públicas;Centros propios;Ambos Sexos;32.115
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades públicas;Centros propios;Mujeres;25.610
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades públicas;Centros propios;Hombres;6.505
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades públicas;Centros adscritos;Ambos Sexos;11.614
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades públicas;Centros adscritos;Mujeres;9.502
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades públicas;Centros adscritos;Hombres;2.112
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades privadas;Total Centros;Ambos Sexos;10.647
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades privadas;Total Centros;Mujeres;7.796
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades privadas;Total Centros;Hombres;2.851
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades privadas;Centros propios;Ambos Sexos;10.647
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades privadas;Centros propios;Mujeres;7.796
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades privadas;Centros propios;Hombres;2.851
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias de la Salud;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias;Total Universidades;Total Centros;Ambos Sexos;9.206
1º y 2º Ciclo. Ciclo Corto;Ciencias;Total Universidades;Total Centros;Mujeres;6.708
1º y 2º Ciclo. Ciclo Corto;Ciencias;Total Universidades;Total Centros;Hombres;2.498
1º y 2º Ciclo. Ciclo Corto;Ciencias;Total Universidades;Centros propios;Ambos Sexos;9.206
1º y 2º Ciclo. Ciclo Corto;Ciencias;Total Universidades;Centros propios;Mujeres;6.708
1º y 2º Ciclo. Ciclo Corto;Ciencias;Total Universidades;Centros propios;Hombres;2.498
1º y 2º Ciclo. Ciclo Corto;Ciencias;Total Universidades;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Ciencias;Total Universidades;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias;Total Universidades;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades públicas;Total Centros;Ambos Sexos;7.868
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades públicas;Total Centros;Mujeres;5.727
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades públicas;Total Centros;Hombres;2.141
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades públicas;Centros propios;Ambos Sexos;7.868
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades públicas;Centros propios;Mujeres;5.727
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades públicas;Centros propios;Hombres;2.141
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades públicas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades públicas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades privadas;Total Centros;Ambos Sexos;1.338
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades privadas;Total Centros;Mujeres;981
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades privadas;Total Centros;Hombres;357
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades privadas;Centros propios;Ambos Sexos;1.338
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades privadas;Centros propios;Mujeres;981
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades privadas;Centros propios;Hombres;357
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Corto;Ciencias;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Total Universidades;Total Centros;Ambos Sexos;752.206
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Total Universidades;Total Centros;Mujeres;408.758
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Total Universidades;Total Centros;Hombres;343.448
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Total Universidades;Centros propios;Ambos Sexos;744.319
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Total Universidades;Centros propios;Mujeres;404.542
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Total Universidades;Centros propios;Hombres;339.777
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Total Universidades;Centros adscritos;Ambos Sexos;7.887
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Total Universidades;Centros adscritos;Mujeres;4.216
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Total Universidades;Centros adscritos;Hombres;3.671
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades públicas;Total Centros;Ambos Sexos;674.441
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades públicas;Total Centros;Mujeres;368.586
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades públicas;Total Centros;Hombres;305.855
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades públicas;Centros propios;Ambos Sexos;666.554
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades públicas;Centros propios;Mujeres;364.370
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades públicas;Centros propios;Hombres;302.184
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades públicas;Centros adscritos;Ambos Sexos;7.887
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades públicas;Centros adscritos;Mujeres;4.216
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades públicas;Centros adscritos;Hombres;3.671
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades privadas;Total Centros;Ambos Sexos;77.765
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades privadas;Total Centros;Mujeres;40.172
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades privadas;Total Centros;Hombres;37.593
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades privadas;Centros propios;Ambos Sexos;77.765
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades privadas;Centros propios;Mujeres;40.172
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades privadas;Centros propios;Hombres;37.593
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Total Ramas;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Ambos Sexos;367.936
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Mujeres;211.736
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Hombres;156.200
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Ambos Sexos;360.912
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Mujeres;208.128
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Hombres;152.784
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Ambos Sexos;7.024
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Mujeres;3.608
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Hombres;3.416
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Ambos Sexos;320.962
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Mujeres;186.196
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Hombres;134.766
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Ambos Sexos;313.938
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Mujeres;182.588
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Hombres;131.350
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Ambos Sexos;7.024
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Mujeres;3.608
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Hombres;3.416
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Ambos Sexos;46.974
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Mujeres;25.540
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Hombres;21.434
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Ambos Sexos;46.974
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Mujeres;25.540
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Hombres;21.434
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Ambos Sexos;134.877
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Mujeres;42.649
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Hombres;92.228
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Ambos Sexos;134.864
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Mujeres;42.643
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Hombres;92.221
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Ambos Sexos;120.219
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Mujeres;37.951
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Hombres;82.268
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Ambos Sexos;120.206
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Mujeres;37.945
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Hombres;82.261
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Ambos Sexos;..
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Ambos Sexos;14.658
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Mujeres;4.698
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Hombres;9.960
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Ambos Sexos;14.658
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Mujeres;4.698
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Hombres;9.960
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Total Universidades;Total Centros;Ambos Sexos;108.337
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Total Universidades;Total Centros;Mujeres;66.506
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Total Universidades;Total Centros;Hombres;41.831
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Total Universidades;Centros propios;Ambos Sexos;107.487
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Total Universidades;Centros propios;Mujeres;65.904
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Total Universidades;Centros propios;Hombres;41.583
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Total Universidades;Centros adscritos;Ambos Sexos;850
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Total Universidades;Centros adscritos;Mujeres;602
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Total Universidades;Centros adscritos;Hombres;248
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades públicas;Total Centros;Ambos Sexos;103.454
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades públicas;Total Centros;Mujeres;63.371
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades públicas;Total Centros;Hombres;40.083
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades públicas;Centros propios;Ambos Sexos;102.604
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades públicas;Centros propios;Mujeres;62.769
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades públicas;Centros propios;Hombres;39.835
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades públicas;Centros adscritos;Ambos Sexos;850
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades públicas;Centros adscritos;Mujeres;602
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades públicas;Centros adscritos;Hombres;248
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades privadas;Total Centros;Ambos Sexos;4.883
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades privadas;Total Centros;Mujeres;3.135
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades privadas;Total Centros;Hombres;1.748
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades privadas;Centros propios;Ambos Sexos;4.883
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades privadas;Centros propios;Mujeres;3.135
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades privadas;Centros propios;Hombres;1.748
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Artes y Humanidades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Total Universidades;Total Centros;Ambos Sexos;67.933
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Total Universidades;Total Centros;Mujeres;47.151
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Total Universidades;Total Centros;Hombres;20.782
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Total Universidades;Centros propios;Ambos Sexos;67.933
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Total Universidades;Centros propios;Mujeres;47.151
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Total Universidades;Centros propios;Hombres;20.782
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Total Universidades;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Total Universidades;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Total Universidades;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades públicas;Total Centros;Ambos Sexos;58.327
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades públicas;Total Centros;Mujeres;41.317
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades públicas;Total Centros;Hombres;17.010
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades públicas;Centros propios;Ambos Sexos;58.327
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades públicas;Centros propios;Mujeres;41.317
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades públicas;Centros propios;Hombres;17.010
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades privadas;Total Centros;Ambos Sexos;9.606
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades privadas;Total Centros;Mujeres;5.834
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades privadas;Total Centros;Hombres;3.772
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades privadas;Centros propios;Ambos Sexos;9.606
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades privadas;Centros propios;Mujeres;5.834
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades privadas;Centros propios;Hombres;3.772
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º Ciclo. Ciclo Largo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Hombres;.
