Nivel y Ciclo;Rama de la enseñanza;Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de Grado;Artes y Humanidades;Universidades privadas;Centros adscritos;Hombres;960
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Total Centros;Ambos Sexos;227.870
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Total Centros;Mujeres;158.300
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Total Centros;Hombres;69.570
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros propios;Ambos Sexos;210.251
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros propios;Mujeres;146.443
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros propios;Hombres;63.808
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros adscritos;Ambos Sexos;17.619
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros adscritos;Mujeres;11.857
Matrícula de Grado;Ciencias de la Salud;Total Universidades;Centros adscritos;Hombres;5.762
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Total Centros;Ambos Sexos;181.069
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Total Centros;Mujeres;129.074
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Total Centros;Hombres;51.995
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros propios;Ambos Sexos;164.698
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros propios;Mujeres;117.991
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros propios;Hombres;46.707
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros adscritos;Ambos Sexos;16.371
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros adscritos;Mujeres;11.083
Matrícula de Grado;Ciencias de la Salud;Universidades públicas;Centros adscritos;Hombres;5.288
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Total Centros;Ambos Sexos;46.801
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Total Centros;Mujeres;29.226
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Total Centros;Hombres;17.575
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros propios;Ambos Sexos;45.553
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros propios;Mujeres;28.452
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros propios;Hombres;17.101
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros adscritos;Ambos Sexos;1.248
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros adscritos;Mujeres;774
Matrícula de Grado;Ciencias de la Salud;Universidades privadas;Centros adscritos;Hombres;474
Matrícula de Grado;Ciencias;Total Universidades;Total Centros;Ambos Sexos;75.182
Matrícula de Grado;Ciencias;Total Universidades;Total Centros;Mujeres;38.400
Matrícula de Grado;Ciencias;Total Universidades;Total Centros;Hombres;36.782
Matrícula de Grado;Ciencias;Total Universidades;Centros propios;Ambos Sexos;75.182
Matrícula de Grado;Ciencias;Total Universidades;Centros propios;Mujeres;38.400
Matrícula de Grado;Ciencias;Total Universidades;Centros propios;Hombres;36.782
Matrícula de Grado;Ciencias;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Ciencias;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de Grado;Ciencias;Total Universidades;Centros adscritos;Hombres;..
Matrícula de Grado;Ciencias;Universidades públicas;Total Centros;Ambos Sexos;73.201
Matrícula de Grado;Ciencias;Universidades públicas;Total Centros;Mujeres;37.247
Matrícula de Grado;Ciencias;Universidades públicas;Total Centros;Hombres;35.954
Matrícula de Grado;Ciencias;Universidades públicas;Centros propios;Ambos Sexos;73.201
Matrícula de Grado;Ciencias;Universidades públicas;Centros propios;Mujeres;37.247
Matrícula de Grado;Ciencias;Universidades públicas;Centros propios;Hombres;35.954
Matrícula de Grado;Ciencias;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Ciencias;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de Grado;Ciencias;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de Grado;Ciencias;Universidades privadas;Total Centros;Ambos Sexos;1.981
Matrícula de Grado;Ciencias;Universidades privadas;Total Centros;Mujeres;1.153
Matrícula de Grado;Ciencias;Universidades privadas;Total Centros;Hombres;828
Matrícula de Grado;Ciencias;Universidades privadas;Centros propios;Ambos Sexos;1.981
Matrícula de Grado;Ciencias;Universidades privadas;Centros propios;Mujeres;1.153
Matrícula de Grado;Ciencias;Universidades privadas;Centros propios;Hombres;828
Matrícula de Grado;Ciencias;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de Grado;Ciencias;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de Grado;Ciencias;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Total Centros;Ambos Sexos;113.201
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Total Centros;Mujeres;52.533
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Total Centros;Hombres;60.668
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros propios;Ambos Sexos;111.996
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros propios;Mujeres;51.979
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros propios;Hombres;60.017
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros adscritos;Ambos Sexos;1.205
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros adscritos;Mujeres;554
Matrícula de 1º y 2º Ciclo;Total Ramas;Total Universidades;Centros adscritos;Hombres;651
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Total Centros;Ambos Sexos;102.494
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Total Centros;Mujeres;47.567
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Total Centros;Hombres;54.927
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros propios;Ambos Sexos;101.289
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros propios;Mujeres;47.013
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros propios;Hombres;54.276
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros adscritos;Ambos Sexos;1.205
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros adscritos;Mujeres;554
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades públicas;Centros adscritos;Hombres;651
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Total Centros;Ambos Sexos;10.707
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Total Centros;Mujeres;4.966
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Total Centros;Hombres;5.741
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros propios;Ambos Sexos;10.707
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros propios;Mujeres;4.966
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros propios;Hombres;5.741
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Total Ramas;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Ambos Sexos;44.097
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Mujeres;25.511
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Hombres;18.586
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Ambos Sexos;43.278
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Mujeres;25.068
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Hombres;18.210
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Ambos Sexos;819
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Mujeres;443
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Hombres;376
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Ambos Sexos;37.630
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Mujeres;21.996
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Hombres;15.634
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Ambos Sexos;36.811
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Mujeres;21.553
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Hombres;15.258
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Ambos Sexos;819
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Mujeres;443
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Hombres;376
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Ambos Sexos;6.467
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Mujeres;3.515
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Hombres;2.952
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Ambos Sexos;6.467
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Mujeres;3.515
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Hombres;2.952
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Ciencias Sociales y Jurídicas;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Ambos Sexos;49.700
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Mujeres;15.030
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Total Centros;Hombres;34.670
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Ambos Sexos;49.350
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Mujeres;14.943
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros propios;Hombres;34.407
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Ambos Sexos;350
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Mujeres;87
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Total Universidades;Centros adscritos;Hombres;263
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Ambos Sexos;46.639
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Mujeres;14.177
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Total Centros;Hombres;32.462
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Ambos Sexos;46.289
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Mujeres;14.090
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros propios;Hombres;32.199
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Ambos Sexos;350
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Mujeres;87
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades públicas;Centros adscritos;Hombres;263
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Ambos Sexos;3.061
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Mujeres;853
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Total Centros;Hombres;2.208
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Ambos Sexos;3.061
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Mujeres;853
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros propios;Hombres;2.208
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Ingeniería y Arquitectura;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Total Centros;Ambos Sexos;6.355
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Total Centros;Mujeres;3.902
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Total Centros;Hombres;2.453
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros propios;Ambos Sexos;6.330
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros propios;Mujeres;3.886
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros propios;Hombres;2.444
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros adscritos;Ambos Sexos;25
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros adscritos;Mujeres;16
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Total Universidades;Centros adscritos;Hombres;9
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Total Centros;Ambos Sexos;6.000
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Total Centros;Mujeres;3.697
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Total Centros;Hombres;2.303
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros propios;Ambos Sexos;5.975
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros propios;Mujeres;3.681
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros propios;Hombres;2.294
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros adscritos;Ambos Sexos;25
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros adscritos;Mujeres;16
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades públicas;Centros adscritos;Hombres;9
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Total Centros;Ambos Sexos;355
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Total Centros;Mujeres;205
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Total Centros;Hombres;150
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros propios;Ambos Sexos;355
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros propios;Mujeres;205
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros propios;Hombres;150
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Artes y Humanidades;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Total Centros;Ambos Sexos;8.083
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Total Centros;Mujeres;5.387
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Total Centros;Hombres;2.696
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros propios;Ambos Sexos;8.072
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros propios;Mujeres;5.379
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros propios;Hombres;2.693
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros adscritos;Ambos Sexos;11
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros adscritos;Mujeres;8
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Total Universidades;Centros adscritos;Hombres;3
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Total Centros;Ambos Sexos;7.325
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Total Centros;Mujeres;5.019
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Total Centros;Hombres;2.306
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros propios;Ambos Sexos;7.314
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros propios;Mujeres;5.011
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros propios;Hombres;2.303
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Ambos Sexos;11
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Mujeres;8
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades públicas;Centros adscritos;Hombres;3
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Total Centros;Ambos Sexos;758
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Total Centros;Mujeres;368
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Total Centros;Hombres;390
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros propios;Ambos Sexos;758
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros propios;Mujeres;368
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros propios;Hombres;390
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Ciencias de la Salud;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Total Centros;Ambos Sexos;4.966
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Total Centros;Mujeres;2.703
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Total Centros;Hombres;2.263
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros propios;Ambos Sexos;4.966
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros propios;Mujeres;2.703
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros propios;Hombres;2.263
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Ciencias;Total Universidades;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Total Centros;Ambos Sexos;4.900
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Total Centros;Mujeres;2.678
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Total Centros;Hombres;2.222
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros propios;Ambos Sexos;4.900
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros propios;Mujeres;2.678
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros propios;Hombres;2.222
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades públicas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Total Centros;Ambos Sexos;66
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Total Centros;Mujeres;25
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Total Centros;Hombres;41
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros propios;Ambos Sexos;66
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros propios;Mujeres;25
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros propios;Hombres;41
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Ciencias;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;Total Ramas;Total Universidades;Total Centros;Ambos Sexos;20.557
1º y 2º ciclo. Ciclo Corto;Total Ramas;Total Universidades;Total Centros;Mujeres;7.307
1º y 2º ciclo. Ciclo Corto;Total Ramas;Total Universidades;Total Centros;Hombres;13.250
1º y 2º ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros propios;Ambos Sexos;19.873
1º y 2º ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros propios;Mujeres;7.027
1º y 2º ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros propios;Hombres;12.846
1º y 2º ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros adscritos;Ambos Sexos;684
1º y 2º ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros adscritos;Mujeres;280
1º y 2º ciclo. Ciclo Corto;Total Ramas;Total Universidades;Centros adscritos;Hombres;404
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Total Centros;Ambos Sexos;18.810
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Total Centros;Mujeres;6.771
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Total Centros;Hombres;12.039
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros propios;Ambos Sexos;18.126
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros propios;Mujeres;6.491
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros propios;Hombres;11.635
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros adscritos;Ambos Sexos;684
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros adscritos;Mujeres;280
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades públicas;Centros adscritos;Hombres;404
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Total Centros;Ambos Sexos;1.747
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Total Centros;Mujeres;536
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Total Centros;Hombres;1.211
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros propios;Ambos Sexos;1.747
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros propios;Mujeres;536
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros propios;Hombres;1.211
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Total Ramas;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Ambos Sexos;5.798
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Mujeres;3.542
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Total Centros;Hombres;2.256
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Ambos Sexos;5.475
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Mujeres;3.357
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros propios;Hombres;2.118
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Ambos Sexos;323
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Mujeres;185
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Total Universidades;Centros adscritos;Hombres;138
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Ambos Sexos;4.954
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Mujeres;3.133
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Total Centros;Hombres;1.821
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Ambos Sexos;4.631
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Mujeres;2.948
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros propios;Hombres;1.683
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Ambos Sexos;323
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Mujeres;185
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades públicas;Centros adscritos;Hombres;138
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Ambos Sexos;844
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Mujeres;409
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Total Centros;Hombres;435
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Ambos Sexos;844
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Mujeres;409
1º y 2º ciclo. Ciclo Corto;Ciencias Sociales y Jurídicas;Universidades privadas;Centros propios;Hombres;435
